点号,相对时间(微秒),  1:010AUA(V),  2:010AUB(V),  3:010AUC(V),  4:010AU0(V),  5:010BIA(A),  6:010BIB(A),  7:010BIC(A),  8:010BI0(A)
1065,85956.000,-0.130000,-6.870000,4.190000,-0.930000,-0.380000,-1.080000,0.750000,-0.230000
1066,86112.000,0.100000,-7.100000,3.930000,-1.020000,-0.300000,-1.110000,0.700000,-0.230000
1067,86268.000,0.360000,-7.370000,3.660000,-1.110000,-0.230000,-1.130000,0.660000,-0.230000
1068,86424.000,0.620000,-7.570000,3.370000,-1.190000,-0.170000,-1.170000,0.630000,-0.230000
1069,86580.000,0.860000,-7.710000,3.060000,-1.260000,-0.120000,-1.200000,0.620000,-0.230000
1070,86736.000,1.090000,-7.800000,2.730000,-1.320000,-0.080000,-1.240000,0.610000,-0.230000
1071,86892.000,1.310000,-7.860000,2.380000,-1.390000,-0.040000,-1.250000,0.590000,-0.230000
1072,87048.000,1.530000,-7.920000,2.020000,-1.450000,-0.010000,-1.240000,0.540000,-0.230000
1073,87204.000,1.750000,-7.970000,1.690000,-1.510000,0.010000,-1.210000,0.490000,-0.230000
1074,87360.000,1.930000,-7.990000,1.370000,-1.560000,0.030000,-1.180000,0.450000,-0.230000
1075,87516.000,2.120000,-8.050000,1.050000,-1.620000,0.050000,-1.160000,0.420000,-0.230000
1076,87672.000,2.320000,-8.060000,0.730000,-1.670000,0.080000,-1.160000,0.390000,-0.230000
1077,87828.000,2.500000,-8.080000,0.410000,-1.720000,0.130000,-1.180000,0.370000,-0.220000
1078,87984.000,2.680000,-8.050000,0.070000,-1.760000,0.160000,-1.190000,0.340000,-0.230000
1079,88140.000,2.840000,-8.030000,-0.260000,-1.810000,0.210000,-1.180000,0.300000,-0.220000
1080,88296.000,2.960000,-7.980000,-0.590000,-1.870000,0.240000,-1.160000,0.240000,-0.220000
1081,88452.000,3.130000,-7.920000,-0.930000,-1.900000,0.290000,-1.130000,0.170000,-0.220000
1082,88608.000,3.280000,-7.850000,-1.260000,-1.940000,0.340000,-1.120000,0.100000,-0.220000
1083,88764.000,3.430000,-7.760000,-1.600000,-1.970000,0.380000,-1.090000,0.040000,-0.220000
1084,88920.000,3.570000,-7.640000,-1.940000,-2.000000,0.410000,-1.060000,-0.010000,-0.220000
1085,89076.000,3.700000,-7.490000,-2.290000,-2.020000,0.440000,-1.030000,-0.070000,-0.220000
1086,89232.000,3.810000,-7.340000,-2.610000,-2.040000,0.470000,-0.970000,-0.140000,-0.210000
1087,89388.000,3.910000,-7.160000,-2.940000,-2.060000,0.490000,-0.910000,-0.220000,-0.210000
1088,89544.000,4.020000,-6.990000,-3.260000,-2.070000,0.520000,-0.860000,-0.290000,-0.210000
1089,89700.000,4.100000,-6.790000,-3.580000,-2.090000,0.540000,-0.810000,-0.360000,-0.210000
1090,89856.000,4.190000,-6.570000,-3.890000,-2.090000,0.560000,-0.780000,-0.410000,-0.210000
1091,90012.000,4.230000,-6.300000,-4.180000,-2.080000,0.580000,-0.740000,-0.470000,-0.210000
1092,90168.000,4.260000,-6.030000,-4.460000,-2.070000,0.600000,-0.710000,-0.510000,-0.200000
1093,90324.000,4.270000,-5.720000,-4.740000,-2.060000,0.600000,-0.670000,-0.540000,-0.200000
1094,90480.000,4.250000,-5.420000,-5.000000,-2.050000,0.600000,-0.620000,-0.580000,-0.200000
1095,90636.000,4.220000,-5.120000,-5.240000,-2.040000,0.590000,-0.560000,-0.630000,-0.200000
1096,90792.000,4.210000,-4.850000,-5.450000,-2.030000,0.580000,-0.520000,-0.660000,-0.200000
1097,90948.000,4.210000,-4.570000,-5.690000,-2.010000,0.590000,-0.480000,-0.690000,-0.190000
1098,91104.000,4.190000,-4.280000,-5.910000,-2.000000,0.610000,-0.470000,-0.720000,-0.190000
1099,91260.000,4.160000,-3.970000,-6.120000,-1.970000,0.630000,-0.450000,-0.760000,-0.190000
1100,91416.000,4.110000,-3.640000,-6.340000,-1.950000,0.640000,-0.420000,-0.800000,-0.190000
1101,91572.000,4.050000,-3.320000,-6.530000,-1.930000,0.630000,-0.360000,-0.850000,-0.190000
1102,91728.000,3.970000,-2.980000,-6.700000,-1.900000,0.620000,-0.280000,-0.900000,-0.180000
1103,91884.000,3.900000,-2.660000,-6.850000,-1.870000,0.600000,-0.210000,-0.940000,-0.180000
1104,92040.000,3.820000,-2.330000,-7.000000,-1.830000,0.550000,-0.130000,-0.970000,-0.180000
1105,92196.000,3.720000,-1.980000,-7.130000,-1.790000,0.500000,-0.060000,-0.990000,-0.180000
1106,92352.000,3.600000,-1.600000,-7.250000,-1.750000,0.450000,0.000000,-1.010000,-0.180000
1107,92508.000,3.490000,-1.240000,-7.350000,-1.700000,0.390000,0.080000,-1.010000,-0.180000
1108,92664.000,3.330000,-0.860000,-7.440000,-1.650000,0.320000,0.160000,-1.030000,-0.180000
1109,92820.000,3.200000,-0.490000,-7.520000,-1.600000,0.270000,0.250000,-1.050000,-0.170000
1110,92976.000,3.030000,-0.100000,-7.580000,-1.550000,0.210000,0.340000,-1.070000,-0.170000
1111,93132.000,2.870000,0.240000,-7.600000,-1.490000,0.170000,0.400000,-1.100000,-0.170000
1112,93288.000,2.690000,0.580000,-7.600000,-1.440000,0.140000,0.450000,-1.110000,-0.170000
1113,93444.000,2.460000,0.930000,-7.580000,-1.390000,0.130000,0.490000,-1.130000,-0.170000
1114,93600.000,2.240000,1.280000,-7.520000,-1.330000,0.090000,0.530000,-1.130000,-0.170000
1115,93756.000,1.990000,1.640000,-7.460000,-1.270000,0.040000,0.580000,-1.130000,-0.170000
1116,93912.000,1.770000,1.950000,-7.370000,-1.210000,0.000000,0.640000,-1.120000,-0.160000
1117,94068.000,1.550000,2.250000,-7.280000,-1.160000,-0.060000,0.680000,-1.110000,-0.160000
1118,94224.000,1.310000,2.550000,-7.180000,-1.100000,-0.100000,0.720000,-1.100000,-0.160000
1119,94380.000,1.090000,2.870000,-7.090000,-1.040000,-0.120000,0.750000,-1.100000,-0.150000
1120,94536.000,0.870000,3.120000,-6.970000,-0.990000,-0.140000,0.770000,-1.100000,-0.150000
1121,94692.000,0.630000,3.430000,-6.860000,-0.930000,-0.160000,0.810000,-1.110000,-0.150000
1122,94848.000,0.410000,3.700000,-6.710000,-0.860000,-0.210000,0.850000,-1.110000,-0.150000
1123,95004.000,0.160000,3.970000,-6.560000,-0.810000,-0.260000,0.900000,-1.110000,-0.150000
1124,95160.000,-0.070000,4.240000,-6.390000,-0.740000,-0.320000,0.950000,-1.090000,-0.150000
1125,95316.000,-0.330000,4.500000,-6.200000,-0.670000,-0.390000,0.990000,-1.060000,-0.150000
1126,95472.000,-0.600000,4.760000,-6.010000,-0.610000,-0.460000,1.010000,-1.010000,-0.150000
1127,95628.000,-0.850000,5.000000,-5.790000,-0.540000,-0.530000,1.040000,-0.960000,-0.150000
1128,95784.000,-1.100000,5.200000,-5.560000,-0.480000,-0.600000,1.060000,-0.910000,-0.150000
1129,95940.000,-1.350000,5.400000,-5.320000,-0.420000,-0.680000,1.090000,-0.860000,-0.150000
1130,96096.000,-1.600000,5.590000,-5.080000,-0.360000,-0.750000,1.120000,-0.820000,-0.150000
1131,96252.000,-1.870000,5.790000,-4.810000,-0.290000,-0.810000,1.150000,-0.790000,-0.150000
1132,96408.000,-2.130000,5.960000,-4.530000,-0.230000,-0.870000,1.180000,-0.750000,-0.140000
1133,96564.000,-2.370000,6.100000,-4.230000,-0.160000,-0.930000,1.200000,-0.720000,-0.150000
1134,96720.000,-2.610000,6.170000,-3.910000,-0.110000,-0.980000,1.230000,-0.690000,-0.140000
1135,96876.000,-2.820000,6.220000,-3.560000,-0.050000,-1.030000,1.230000,-0.650000,-0.150000
1136,97032.000,-3.050000,6.270000,-3.220000,0.000000,-1.070000,1.240000,-0.600000,-0.140000
1137,97188.000,-3.240000,6.290000,-2.890000,0.050000,-1.100000,1.210000,-0.550000,-0.140000
1138,97344.000,-3.430000,6.340000,-2.580000,0.110000,-1.130000,1.190000,-0.520000,-0.150000
1139,97500.000,-3.630000,6.390000,-2.260000,0.160000,-1.140000,1.170000,-0.480000,-0.150000
1140,97656.000,-3.820000,6.420000,-1.950000,0.210000,-1.160000,1.160000,-0.450000,-0.150000
1141,97812.000,-4.000000,6.430000,-1.610000,0.270000,-1.180000,1.170000,-0.430000,-0.140000
1142,97968.000,-4.160000,6.420000,-1.280000,0.320000,-1.220000,1.200000,-0.420000,-0.140000
1143,98124.000,-4.320000,6.380000,-0.920000,0.380000,-1.260000,1.210000,-0.380000,-0.140000
1144,98280.000,-4.480000,6.350000,-0.580000,0.430000,-1.310000,1.200000,-0.350000,-0.150000
1145,98436.000,-4.630000,6.320000,-0.230000,0.480000,-1.350000,1.190000,-0.290000,-0.150000
1146,98592.000,-4.790000,6.270000,0.120000,0.530000,-1.390000,1.150000,-0.220000,-0.150000
1147,98748.000,-4.950000,6.200000,0.460000,0.570000,-1.430000,1.110000,-0.130000,-0.150000
1148,98904.000,-5.080000,6.090000,0.830000,0.610000,-1.460000,1.060000,-0.050000,-0.150000
1149,99060.000,-5.200000,5.980000,1.190000,0.650000,-1.500000,1.020000,0.020000,-0.150000
1150,99216.000,-5.300000,5.830000,1.530000,0.680000,-1.520000,0.960000,0.090000,-0.150000
1151,99372.000,-5.390000,5.700000,1.880000,0.730000,-1.530000,0.900000,0.150000,-0.160000
1152,99528.000,-5.470000,5.540000,2.230000,0.760000,-1.550000,0.850000,0.220000,-0.160000
1153,99684.000,-5.570000,5.400000,2.580000,0.800000,-1.580000,0.810000,0.280000,-0.160000
1154,99840.000,-5.610000,5.190000,2.930000,0.830000,-1.600000,0.780000,0.340000,-0.160000
1155,99996.000,-5.630000,4.980000,3.260000,0.870000,-1.630000,0.750000,0.390000,-0.160000
1156,100152.000,-5.610000,4.710000,3.580000,0.890000,-1.650000,0.710000,0.440000,-0.160000
1157,100308.000,-5.590000,4.450000,3.890000,0.910000,-1.660000,0.680000,0.490000,-0.160000
1158,100464.000,-5.570000,4.170000,4.190000,0.930000,-1.650000,0.620000,0.530000,-0.160000
1159,100620.000,-5.520000,3.930000,4.440000,0.950000,-1.650000,0.580000,0.560000,-0.170000
1160,100776.000,-5.470000,3.680000,4.690000,0.960000,-1.630000,0.540000,0.590000,-0.160000
1161,100932.000,-5.430000,3.450000,4.940000,0.980000,-1.630000,0.500000,0.620000,-0.170000
1162,101088.000,-5.370000,3.200000,5.180000,1.000000,-1.650000,0.490000,0.650000,-0.170000
1163,101244.000,-5.310000,2.930000,5.430000,1.010000,-1.660000,0.460000,0.680000,-0.170000
1164,101400.000,-5.220000,2.640000,5.670000,1.030000,-1.670000,0.430000,0.730000,-0.170000
1165,101556.000,-5.130000,2.340000,5.880000,1.030000,-1.670000,0.370000,0.770000,-0.170000
1166,101712.000,-5.010000,2.060000,6.070000,1.040000,-1.650000,0.310000,0.800000,-0.180000
1167,101868.000,-4.890000,1.770000,6.220000,1.030000,-1.620000,0.230000,0.850000,-0.180000
1168,102024.000,-4.760000,1.470000,6.390000,1.030000,-1.590000,0.160000,0.890000,-0.180000
1169,102180.000,-4.620000,1.170000,6.550000,1.030000,-1.540000,0.080000,0.920000,-0.180000
1170,102336.000,-4.470000,0.850000,6.710000,1.030000,-1.500000,0.000000,0.940000,-0.180000
1171,102492.000,-4.300000,0.530000,6.860000,1.030000,-1.440000,-0.070000,0.960000,-0.180000
1172,102648.000,-4.100000,0.210000,6.970000,1.020000,-1.380000,-0.150000,0.980000,-0.180000
1173,102804.000,-3.920000,-0.110000,7.090000,1.020000,-1.330000,-0.210000,0.990000,-0.180000
1174,102960.000,-3.710000,-0.450000,7.180000,1.000000,-1.280000,-0.290000,1.010000,-0.180000
1175,103116.000,-3.500000,-0.750000,7.250000,1.000000,-1.240000,-0.350000,1.030000,-0.180000
1176,103272.000,-3.260000,-1.030000,7.280000,0.990000,-1.210000,-0.410000,1.050000,-0.190000
1177,103428.000,-3.010000,-1.330000,7.280000,0.980000,-1.190000,-0.450000,1.050000,-0.190000
1178,103584.000,-2.730000,-1.620000,7.280000,0.970000,-1.150000,-0.470000,1.050000,-0.190000
1179,103740.000,-2.450000,-1.920000,7.230000,0.950000,-1.110000,-0.510000,1.040000,-0.190000
1180,103896.000,-2.170000,-2.180000,7.190000,0.940000,-1.070000,-0.550000,1.030000,-0.190000
1181,104052.000,-1.910000,-2.410000,7.130000,0.930000,-1.030000,-0.600000,1.020000,-0.200000
1182,104208.000,-1.630000,-2.650000,7.070000,0.930000,-1.010000,-0.620000,1.030000,-0.200000
1183,104364.000,-1.370000,-2.900000,7.000000,0.910000,-0.990000,-0.650000,1.020000,-0.200000
1184,104520.000,-1.090000,-3.160000,6.930000,0.890000,-0.970000,-0.680000,1.040000,-0.200000
1185,104676.000,-0.810000,-3.400000,6.850000,0.880000,-0.940000,-0.730000,1.050000,-0.200000
1186,104832.000,-0.530000,-3.640000,6.740000,0.850000,-0.890000,-0.800000,1.060000,-0.210000
1187,104988.000,-0.250000,-3.860000,6.630000,0.840000,-0.830000,-0.840000,1.040000,-0.210000
1188,105144.000,0.040000,-4.080000,6.490000,0.810000,-0.760000,-0.890000,1.020000,-0.210000
1189,105300.000,0.330000,-4.300000,6.340000,0.790000,-0.690000,-0.920000,0.990000,-0.200000
1190,105456.000,0.630000,-4.510000,6.180000,0.760000,-0.620000,-0.960000,0.940000,-0.210000
1191,105612.000,0.410000,-4.690000,6.010000,0.570000,-0.030000,-1.080000,0.770000,-0.110000
1192,105768.000,0.700000,-5.140000,5.620000,0.390000,1.310000,-0.980000,0.830000,0.380000
1193,105924.000,0.730000,-5.240000,5.420000,0.300000,2.430000,-0.580000,1.160000,1.000000
1194,106080.000,0.710000,-5.650000,5.070000,0.040000,3.590000,-0.620000,1.110000,1.360000
1195,106236.000,0.790000,-6.040000,4.690000,-0.180000,4.660000,-0.680000,1.040000,1.670000
1196,106392.000,0.840000,-6.460000,4.290000,-0.440000,5.620000,-0.770000,0.950000,1.930000
1197,106548.000,0.940000,-6.980000,3.740000,-0.760000,6.420000,-0.960000,0.770000,2.070000
1198,106704.000,1.050000,-7.380000,3.180000,-1.050000,6.910000,-1.090000,0.650000,2.150000
1199,106860.000,1.200000,-7.710000,2.590000,-1.300000,7.180000,-1.220000,0.520000,2.160000
1200,107016.000,1.370000,-8.020000,1.970000,-1.560000,7.270000,-1.350000,0.360000,2.090000
1201,107172.000,1.520000,-8.320000,1.400000,-1.800000,7.110000,-1.430000,0.250000,1.970000
1202,107328.000,1.630000,-8.560000,0.840000,-2.030000,6.680000,-1.470000,0.160000,1.790000
1203,107484.000,1.780000,-8.790000,0.310000,-2.230000,6.000000,-1.480000,0.140000,1.550000
1204,107640.000,1.920000,-8.930000,-0.130000,-2.380000,5.110000,-1.460000,0.170000,1.270000
1205,107796.000,2.060000,-9.060000,-0.560000,-2.520000,4.150000,-1.500000,0.230000,0.960000
1206,107952.000,2.200000,-9.080000,-0.920000,-2.600000,3.100000,-1.510000,0.320000,0.630000
1207,108108.000,2.350000,-9.040000,-1.230000,-2.640000,2.060000,-1.550000,0.390000,0.300000
1208,108264.000,2.500000,-8.950000,-1.500000,-2.650000,1.060000,-1.590000,0.440000,-0.030000
1209,108420.000,2.540000,-8.810000,-1.710000,-2.660000,0.250000,-1.650000,0.440000,-0.320000
1210,108576.000,2.650000,-8.730000,-1.940000,-2.670000,-0.130000,-1.620000,0.410000,-0.440000
1211,108732.000,2.750000,-8.590000,-2.140000,-2.660000,-0.230000,-1.450000,0.460000,-0.400000
1212,108888.000,2.890000,-8.460000,-2.380000,-2.650000,-0.160000,-1.250000,0.460000,-0.310000
1213,109044.000,3.030000,-8.250000,-2.590000,-2.600000,-0.070000,-1.080000,0.380000,-0.250000
1214,109200.000,3.190000,-8.010000,-2.820000,-2.540000,0.000000,-0.960000,0.190000,-0.250000
1215,109356.000,3.340000,-7.780000,-3.100000,-2.510000,0.050000,-0.890000,-0.040000,-0.290000
1216,109512.000,3.490000,-7.540000,-3.400000,-2.480000,0.090000,-0.810000,-0.270000,-0.330000
1217,109668.000,3.650000,-7.260000,-3.730000,-2.440000,0.170000,-0.700000,-0.450000,-0.320000
1218,109824.000,3.790000,-6.920000,-4.010000,-2.380000,0.280000,-0.570000,-0.560000,-0.280000
1219,109980.000,3.920000,-6.540000,-4.280000,-2.300000,0.350000,-0.480000,-0.650000,-0.260000
1220,110136.000,4.020000,-6.140000,-4.530000,-2.210000,0.400000,-0.470000,-0.720000,-0.260000
1221,110292.000,4.100000,-5.740000,-4.790000,-2.140000,0.390000,-0.470000,-0.760000,-0.280000
1222,110448.000,4.180000,-5.360000,-5.020000,-2.060000,0.350000,-0.480000,-0.770000,-0.300000
1223,110604.000,4.230000,-4.990000,-5.230000,-1.990000,0.300000,-0.470000,-0.730000,-0.300000
1224,110760.000,4.280000,-4.650000,-5.400000,-1.920000,0.260000,-0.450000,-0.650000,-0.280000
1225,110916.000,4.350000,-4.300000,-5.560000,-1.830000,0.220000,-0.440000,-0.580000,-0.260000
1226,111072.000,4.410000,-3.930000,-5.720000,-1.740000,0.180000,-0.460000,-0.530000,-0.270000
1227,111228.000,4.450000,-3.570000,-5.840000,-1.650000,0.160000,-0.460000,-0.520000,-0.270000
1228,111384.000,4.460000,-3.190000,-5.980000,-1.570000,0.150000,-0.450000,-0.550000,-0.280000
1229,111540.000,4.470000,-2.800000,-6.090000,-1.470000,0.150000,-0.390000,-0.610000,-0.280000
1230,111696.000,4.460000,-2.400000,-6.200000,-1.380000,0.140000,-0.280000,-0.670000,-0.270000
1231,111852.000,4.450000,-2.000000,-6.280000,-1.270000,0.130000,-0.170000,-0.740000,-0.260000
1232,112008.000,4.440000,-1.590000,-6.390000,-1.180000,0.110000,-0.060000,-0.830000,-0.260000
1233,112164.000,4.410000,-1.160000,-6.460000,-1.070000,0.080000,0.040000,-0.910000,-0.260000
1234,112320.000,4.360000,-0.720000,-6.540000,-0.960000,0.060000,0.130000,-0.990000,-0.260000
1235,112476.000,4.310000,-0.270000,-6.600000,-0.850000,0.030000,0.220000,-1.040000,-0.260000
1236,112632.000,4.230000,0.190000,-6.650000,-0.740000,0.000000,0.290000,-1.070000,-0.260000
1237,112788.000,4.170000,0.650000,-6.680000,-0.620000,-0.030000,0.360000,-1.080000,-0.250000
1238,112944.000,4.080000,1.100000,-6.700000,-0.500000,-0.080000,0.410000,-1.080000,-0.250000
1239,113100.000,3.980000,1.530000,-6.700000,-0.390000,-0.120000,0.440000,-1.080000,-0.250000
1240,113256.000,3.870000,1.920000,-6.670000,-0.290000,-0.170000,0.480000,-1.080000,-0.250000
1241,113412.000,3.720000,2.320000,-6.590000,-0.180000,-0.210000,0.490000,-1.060000,-0.260000
1242,113568.000,3.560000,2.720000,-6.490000,-0.070000,-0.250000,0.520000,-1.030000,-0.250000
1243,113724.000,3.390000,3.120000,-6.380000,0.040000,-0.300000,0.550000,-1.000000,-0.250000
1244,113880.000,3.220000,3.490000,-6.260000,0.150000,-0.360000,0.590000,-0.980000,-0.250000
1245,114036.000,3.060000,3.790000,-6.130000,0.240000,-0.420000,0.630000,-0.980000,-0.250000
1246,114192.000,2.900000,4.120000,-5.980000,0.340000,-0.450000,0.670000,-0.980000,-0.250000
1247,114348.000,2.730000,4.480000,-5.850000,0.450000,-0.470000,0.720000,-1.010000,-0.250000
1248,114504.000,2.550000,4.820000,-5.710000,0.550000,-0.480000,0.770000,-1.040000,-0.250000
1249,114660.000,2.370000,5.170000,-5.570000,0.650000,-0.500000,0.820000,-1.060000,-0.240000
1250,114816.000,2.180000,5.500000,-5.400000,0.760000,-0.530000,0.860000,-1.070000,-0.240000
1251,114972.000,1.990000,5.810000,-5.230000,0.850000,-0.570000,0.910000,-1.070000,-0.240000
1252,115128.000,1.780000,6.100000,-5.040000,0.940000,-0.630000,0.940000,-1.050000,-0.240000
1253,115284.000,1.570000,6.390000,-4.830000,1.040000,-0.700000,0.970000,-1.020000,-0.250000
1254,115440.000,1.340000,6.670000,-4.620000,1.130000,-0.770000,0.990000,-0.960000,-0.240000
1255,115596.000,1.110000,6.930000,-4.390000,1.210000,-0.860000,1.010000,-0.910000,-0.250000
1256,115752.000,0.900000,7.160000,-4.150000,1.300000,-0.940000,1.020000,-0.840000,-0.250000
1257,115908.000,0.680000,7.390000,-3.900000,1.390000,-1.020000,1.040000,-0.780000,-0.250000
1258,116064.000,0.440000,7.580000,-3.630000,1.460000,-1.090000,1.060000,-0.730000,-0.250000
1259,116220.000,0.180000,7.800000,-3.360000,1.540000,-1.150000,1.080000,-0.700000,-0.250000
1260,116376.000,-0.060000,7.980000,-3.080000,1.610000,-1.200000,1.110000,-0.670000,-0.250000
1261,116532.000,-0.300000,8.110000,-2.770000,1.680000,-1.250000,1.130000,-0.640000,-0.250000
1262,116688.000,-0.530000,8.200000,-2.450000,1.740000,-1.290000,1.140000,-0.620000,-0.250000
1263,116844.000,-0.760000,8.240000,-2.120000,1.780000,-1.320000,1.140000,-0.600000,-0.260000
1264,117000.000,-0.970000,8.290000,-1.780000,1.840000,-1.340000,1.130000,-0.570000,-0.260000
1265,117156.000,-1.170000,8.300000,-1.440000,1.890000,-1.360000,1.120000,-0.540000,-0.260000
1266,117312.000,-1.370000,8.330000,-1.150000,1.930000,-1.380000,1.090000,-0.510000,-0.260000
1267,117468.000,-1.560000,8.350000,-0.840000,1.980000,-1.400000,1.080000,-0.470000,-0.260000
1268,117624.000,-1.760000,8.370000,-0.550000,2.020000,-1.420000,1.090000,-0.460000,-0.260000
1269,117780.000,-1.950000,8.360000,-0.240000,2.050000,-1.460000,1.100000,-0.450000,-0.270000
1270,117936.000,-2.130000,8.340000,0.060000,2.090000,-1.510000,1.120000,-0.430000,-0.270000
1271,118092.000,-2.320000,8.270000,0.370000,2.100000,-1.550000,1.130000,-0.390000,-0.270000
1272,118248.000,-2.500000,8.210000,0.680000,2.130000,-1.600000,1.130000,-0.350000,-0.270000
1273,118404.000,-2.680000,8.120000,1.020000,2.150000,-1.650000,1.110000,-0.290000,-0.270000
1274,118560.000,-2.870000,8.060000,1.340000,2.170000,-1.680000,1.070000,-0.220000,-0.270000
1275,118716.000,-3.060000,7.940000,1.670000,2.180000,-1.720000,1.030000,-0.140000,-0.270000
1276,118872.000,-3.250000,7.810000,2.000000,2.180000,-1.760000,0.990000,-0.060000,-0.270000
1277,119028.000,-3.380000,7.640000,2.320000,2.190000,-1.790000,0.940000,0.000000,-0.280000
1278,119184.000,-3.490000,7.450000,2.640000,2.200000,-1.810000,0.880000,0.080000,-0.280000
1279,119340.000,-3.640000,7.260000,2.950000,2.190000,-1.820000,0.820000,0.140000,-0.280000
1280,119496.000,-3.770000,7.040000,3.260000,2.170000,-1.820000,0.760000,0.190000,-0.290000
1281,119652.000,-3.900000,6.810000,3.560000,2.150000,-1.830000,0.710000,0.240000,-0.290000
1282,119808.000,-4.010000,6.550000,3.860000,2.130000,-1.830000,0.660000,0.300000,-0.290000
1283,119964.000,-4.090000,6.290000,4.140000,2.110000,-1.860000,0.630000,0.330000,-0.300000
1284,120120.000,-4.120000,5.970000,4.400000,2.080000,-1.870000,0.600000,0.380000,-0.290000
1285,120276.000,-4.160000,5.660000,4.670000,2.050000,-1.890000,0.580000,0.410000,-0.300000
1286,120432.000,-4.190000,5.320000,4.920000,2.010000,-1.900000,0.550000,0.450000,-0.300000
1287,120588.000,-4.210000,5.000000,5.140000,1.970000,-1.900000,0.510000,0.480000,-0.300000
1288,120744.000,-4.210000,4.700000,5.350000,1.940000,-1.890000,0.480000,0.510000,-0.300000
1289,120900.000,-4.230000,4.380000,5.560000,1.900000,-1.890000,0.440000,0.530000,-0.300000
1290,121056.000,-4.240000,4.080000,5.750000,1.860000,-1.910000,0.430000,0.560000,-0.300000
1291,121212.000,-4.250000,3.740000,5.950000,1.810000,-1.930000,0.400000,0.590000,-0.310000
1292,121368.000,-4.230000,3.390000,6.120000,1.760000,-1.950000,0.360000,0.660000,-0.310000
1293,121524.000,-4.210000,3.020000,6.290000,1.700000,-1.950000,0.300000,0.710000,-0.310000
1294,121680.000,-4.180000,2.680000,6.440000,1.640000,-1.930000,0.230000,0.740000,-0.320000
1295,121836.000,-4.130000,2.310000,6.570000,1.580000,-1.900000,0.150000,0.800000,-0.310000
1296,121992.000,-4.070000,1.950000,6.680000,1.520000,-1.860000,0.070000,0.820000,-0.320000
1297,122148.000,-3.990000,1.560000,6.790000,1.450000,-1.810000,0.000000,0.860000,-0.310000
1298,122304.000,-3.910000,1.160000,6.860000,1.370000,-1.770000,-0.070000,0.880000,-0.320000
1299,122460.000,-3.820000,0.760000,6.970000,1.300000,-1.720000,-0.150000,0.900000,-0.320000
1300,122616.000,-3.720000,0.370000,7.030000,1.220000,-1.670000,-0.220000,0.910000,-0.320000
1301,122772.000,-3.610000,-0.020000,7.090000,1.150000,-1.620000,-0.290000,0.930000,-0.320000
1302,122928.000,-3.480000,-0.420000,7.120000,1.070000,-1.570000,-0.360000,0.950000,-0.320000
1303,123084.000,-3.350000,-0.800000,7.120000,0.990000,-1.520000,-0.440000,0.970000,-0.330000
1304,123240.000,-3.190000,-1.150000,7.100000,0.920000,-1.490000,-0.490000,1.000000,-0.320000
1305,123396.000,-3.020000,-1.500000,7.060000,0.840000,-1.460000,-0.550000,1.020000,-0.330000
1306,123552.000,-2.810000,-1.870000,7.000000,0.770000,-1.440000,-0.580000,1.020000,-0.330000
1307,123708.000,-2.600000,-2.240000,6.920000,0.690000,-1.410000,-0.600000,1.020000,-0.330000
1308,123864.000,-2.400000,-2.600000,6.820000,0.600000,-1.360000,-0.630000,1.000000,-0.330000
1309,124020.000,-2.210000,-2.910000,6.690000,0.520000,-1.330000,-0.670000,0.990000,-0.330000
1310,124176.000,-2.010000,-3.230000,6.570000,0.440000,-1.300000,-0.700000,0.990000,-0.330000
1311,124332.000,-1.820000,-3.550000,6.450000,0.360000,-1.270000,-0.730000,0.990000,-0.330000
1312,124488.000,-1.620000,-3.880000,6.330000,0.270000,-1.240000,-0.780000,1.010000,-0.330000
1313,124644.000,-1.430000,-4.190000,6.190000,0.190000,-1.210000,-0.830000,1.020000,-0.340000
1314,124800.000,-1.210000,-4.500000,6.060000,0.110000,-1.160000,-0.890000,1.030000,-0.340000
1315,124956.000,-1.000000,-4.790000,5.880000,0.030000,-1.110000,-0.930000,1.020000,-0.340000
1316,125112.000,-0.780000,-5.080000,5.710000,-0.050000,-1.050000,-0.990000,1.010000,-0.340000
1317,125268.000,-0.540000,-5.350000,5.500000,-0.130000,-0.980000,-1.020000,0.970000,-0.340000
1318,125424.000,-0.300000,-5.640000,5.290000,-0.210000,-0.900000,-1.060000,0.940000,-0.340000
1319,125580.000,-0.050000,-5.900000,5.060000,-0.290000,-0.810000,-1.090000,0.880000,-0.340000
1320,125736.000,0.180000,-6.170000,4.820000,-0.390000,-0.720000,-1.120000,0.820000,-0.340000
1321,125892.000,0.410000,-6.420000,4.570000,-0.480000,-0.650000,-1.130000,0.750000,-0.340000
1322,126048.000,0.660000,-6.610000,4.320000,-0.540000,-0.590000,-1.140000,0.710000,-0.340000
1323,126204.000,0.910000,-6.820000,4.050000,-0.620000,-0.540000,-1.160000,0.670000,-0.340000
1324,126360.000,1.160000,-7.020000,3.760000,-0.700000,-0.490000,-1.180000,0.660000,-0.330000
1325,126516.000,1.390000,-7.180000,3.460000,-0.770000,-0.430000,-1.230000,0.640000,-0.340000
1326,126672.000,1.620000,-7.290000,3.130000,-0.840000,-0.390000,-1.250000,0.620000,-0.340000
1327,126828.000,1.830000,-7.340000,2.790000,-0.900000,-0.350000,-1.270000,0.590000,-0.340000
1328,126984.000,2.040000,-7.370000,2.430000,-0.960000,-0.320000,-1.250000,0.550000,-0.340000
