点号,相对时间(微秒),  1:010AUA(V),  2:010AUB(V),  3:010AUC(V),  4:010AU0(V),  5:010BIA(A),  6:010BIB(A),  7:010BIC(A),  8:010BI0(A)
1085,90480.000,0.830000,4.890000,-5.930000,-0.070000,1.490000,0.950000,-1.390000,0.350000
1086,90636.000,0.510000,5.070000,-5.820000,-0.080000,1.390000,1.010000,-1.340000,0.350000
1087,90792.000,0.160000,5.230000,-5.680000,-0.090000,1.280000,1.060000,-1.300000,0.340000
1088,90948.000,-0.180000,5.400000,-5.530000,-0.100000,1.170000,1.110000,-1.240000,0.340000
1089,91104.000,-0.510000,5.510000,-5.360000,-0.120000,1.060000,1.160000,-1.180000,0.340000
1090,91260.000,-0.840000,5.580000,-5.200000,-0.150000,0.980000,1.200000,-1.130000,0.350000
1091,91416.000,-1.170000,5.690000,-5.010000,-0.160000,0.910000,1.230000,-1.100000,0.340000
1092,91572.000,-1.520000,5.790000,-4.820000,-0.180000,0.850000,1.270000,-1.080000,0.340000
1093,91728.000,-1.880000,5.870000,-4.600000,-0.200000,0.790000,1.310000,-1.060000,0.340000
1094,91884.000,-2.210000,5.900000,-4.360000,-0.220000,0.740000,1.350000,-1.060000,0.340000
1095,92040.000,-2.530000,5.880000,-4.100000,-0.250000,0.690000,1.390000,-1.050000,0.340000
1096,92196.000,-2.840000,5.840000,-3.820000,-0.270000,0.640000,1.420000,-1.030000,0.340000
1097,92352.000,-3.160000,5.810000,-3.540000,-0.290000,0.600000,1.430000,-0.990000,0.340000
1098,92508.000,-3.460000,5.770000,-3.270000,-0.320000,0.550000,1.420000,-0.960000,0.330000
1099,92664.000,-3.750000,5.740000,-3.010000,-0.340000,0.500000,1.440000,-0.910000,0.340000
1100,92820.000,-4.030000,5.690000,-2.740000,-0.360000,0.430000,1.450000,-0.860000,0.340000
1101,92976.000,-4.270000,5.640000,-2.500000,-0.370000,0.370000,1.460000,-0.810000,0.340000
1102,93132.000,-4.540000,5.560000,-2.240000,-0.400000,0.290000,1.500000,-0.760000,0.340000
1103,93288.000,-4.790000,5.470000,-1.970000,-0.430000,0.210000,1.520000,-0.710000,0.340000
1104,93444.000,-5.050000,5.370000,-1.680000,-0.450000,0.140000,1.530000,-0.640000,0.340000
1105,93600.000,-5.280000,5.260000,-1.400000,-0.470000,0.080000,1.520000,-0.570000,0.340000
1106,93756.000,-5.530000,5.160000,-1.110000,-0.490000,0.010000,1.490000,-0.500000,0.330000
1107,93912.000,-5.770000,5.050000,-0.820000,-0.510000,-0.030000,1.460000,-0.410000,0.340000
1108,94068.000,-5.990000,4.900000,-0.510000,-0.530000,-0.090000,1.430000,-0.320000,0.340000
1109,94224.000,-5.350000,4.780000,-0.270000,-0.280000,-1.020000,1.580000,-0.010000,0.180000
1110,94380.000,-5.680000,5.080000,0.440000,-0.050000,-2.980000,1.150000,-0.190000,-0.670000
1111,94536.000,-5.530000,4.910000,0.710000,0.030000,-4.640000,0.540000,-0.600000,-1.560000
1112,94692.000,-5.280000,5.170000,1.290000,0.390000,-6.350000,0.540000,-0.460000,-2.090000
1113,94848.000,-5.060000,5.060000,1.670000,0.550000,-7.780000,0.370000,-0.520000,-2.640000
1114,95004.000,-4.830000,5.230000,2.270000,0.890000,-9.130000,0.560000,-0.290000,-2.950000
1115,95160.000,-4.760000,5.470000,2.960000,1.220000,-9.640000,0.760000,-0.010000,-2.960000
1116,95316.000,-4.610000,5.530000,3.550000,1.490000,-9.640000,0.880000,0.180000,-2.860000
1117,95472.000,-4.490000,5.720000,4.230000,1.820000,-9.640000,1.120000,0.500000,-2.670000
1118,95628.000,-4.400000,5.770000,4.830000,2.060000,-9.640000,1.200000,0.700000,-2.580000
1119,95784.000,-4.260000,5.860000,5.430000,2.340000,-9.640000,1.320000,0.940000,-2.460000
1120,95940.000,-4.160000,5.900000,5.940000,2.560000,-8.700000,1.390000,1.120000,-2.060000
1121,96096.000,-4.050000,5.790000,6.320000,2.680000,-7.360000,1.390000,1.230000,-1.580000
1122,96252.000,-3.940000,5.670000,6.620000,2.780000,-5.910000,1.440000,1.340000,-1.040000
1123,96408.000,-3.870000,5.450000,6.820000,2.800000,-4.410000,1.430000,1.430000,-0.510000
1124,96564.000,-3.810000,5.130000,7.000000,2.770000,-2.890000,1.410000,1.510000,0.010000
1125,96720.000,-3.790000,4.870000,7.230000,2.770000,-1.620000,1.380000,1.640000,0.460000
1126,96876.000,-3.760000,4.400000,7.270000,2.630000,-0.500000,1.180000,1.640000,0.770000
1127,97032.000,-3.710000,3.900000,7.310000,2.500000,0.460000,1.050000,1.690000,1.060000
1128,97188.000,-3.710000,3.420000,7.350000,2.350000,1.250000,0.900000,1.730000,1.290000
1129,97344.000,-3.680000,2.860000,7.340000,2.170000,1.850000,0.720000,1.720000,1.430000
1130,97500.000,-3.660000,2.310000,7.340000,1.990000,2.250000,0.600000,1.720000,1.520000
1131,97656.000,-3.650000,1.690000,7.330000,1.790000,2.560000,0.430000,1.650000,1.540000
1132,97812.000,-3.640000,1.110000,7.300000,1.590000,2.740000,0.310000,1.600000,1.550000
1133,97968.000,-3.690000,0.590000,7.240000,1.380000,2.820000,0.190000,1.520000,1.510000
1134,98124.000,-3.670000,0.030000,7.160000,1.170000,2.810000,0.060000,1.420000,1.430000
1135,98280.000,-3.630000,-0.460000,7.100000,1.000000,2.700000,-0.010000,1.330000,1.340000
1136,98436.000,-3.570000,-1.000000,7.020000,0.810000,2.540000,-0.140000,1.230000,1.210000
1137,98592.000,-3.460000,-1.500000,6.900000,0.640000,2.320000,-0.230000,1.160000,1.080000
1138,98748.000,-3.340000,-1.940000,6.770000,0.490000,2.030000,-0.340000,1.120000,0.930000
1139,98904.000,-3.180000,-2.400000,6.610000,0.340000,1.730000,-0.450000,1.090000,0.790000
1140,99060.000,-3.000000,-2.820000,6.500000,0.220000,1.400000,-0.520000,1.110000,0.660000
1141,99216.000,-2.820000,-3.200000,6.350000,0.110000,1.080000,-0.620000,1.140000,0.530000
1142,99372.000,-2.640000,-3.550000,6.220000,0.010000,0.750000,-0.700000,1.180000,0.410000
1143,99528.000,-2.490000,-3.880000,6.100000,-0.090000,0.500000,-0.780000,1.200000,0.300000
1144,99684.000,-2.350000,-4.210000,5.970000,-0.190000,0.380000,-0.810000,1.240000,0.270000
1145,99840.000,-2.200000,-4.540000,5.840000,-0.300000,0.370000,-0.800000,1.300000,0.290000
1146,99996.000,-2.040000,-4.850000,5.710000,-0.390000,0.400000,-0.790000,1.350000,0.320000
1147,100152.000,-1.860000,-5.150000,5.560000,-0.480000,0.460000,-0.810000,1.370000,0.340000
1148,100308.000,-1.670000,-5.440000,5.400000,-0.570000,0.530000,-0.860000,1.330000,0.330000
1149,100464.000,-1.470000,-5.730000,5.210000,-0.660000,0.620000,-0.940000,1.270000,0.310000
1150,100620.000,-1.270000,-6.010000,5.010000,-0.750000,0.730000,-1.020000,1.190000,0.300000
1151,100776.000,-1.060000,-6.290000,4.790000,-0.850000,0.870000,-1.100000,1.130000,0.300000
1152,100932.000,-0.820000,-6.550000,4.540000,-0.940000,1.020000,-1.150000,1.090000,0.320000
1153,101088.000,-0.560000,-6.860000,4.310000,-1.030000,1.130000,-1.210000,1.040000,0.320000
1154,101244.000,-0.310000,-7.070000,4.050000,-1.110000,1.210000,-1.250000,1.010000,0.320000
1155,101400.000,-0.070000,-7.300000,3.790000,-1.190000,1.250000,-1.300000,0.980000,0.310000
1156,101556.000,0.180000,-7.520000,3.520000,-1.270000,1.280000,-1.330000,0.960000,0.300000
1157,101712.000,0.430000,-7.690000,3.230000,-1.340000,1.310000,-1.340000,0.950000,0.300000
1158,101868.000,0.660000,-7.820000,2.920000,-1.410000,1.340000,-1.350000,0.940000,0.310000
1159,102024.000,0.870000,-7.900000,2.610000,-1.470000,1.380000,-1.360000,0.920000,0.310000
1160,102180.000,1.080000,-7.950000,2.300000,-1.520000,1.420000,-1.370000,0.880000,0.310000
1161,102336.000,1.290000,-8.000000,1.970000,-1.580000,1.470000,-1.370000,0.820000,0.300000
1162,102492.000,1.490000,-8.040000,1.640000,-1.630000,1.510000,-1.360000,0.750000,0.300000
1163,102648.000,1.710000,-8.070000,1.310000,-1.680000,1.590000,-1.350000,0.690000,0.310000
1164,102804.000,1.910000,-8.100000,1.000000,-1.730000,1.650000,-1.360000,0.650000,0.310000
1165,102960.000,2.050000,-8.100000,0.680000,-1.790000,1.720000,-1.380000,0.600000,0.310000
1166,103116.000,2.220000,-8.100000,0.370000,-1.830000,1.790000,-1.410000,0.550000,0.310000
1167,103272.000,2.420000,-8.070000,0.040000,-1.870000,1.850000,-1.430000,0.510000,0.310000
1168,103428.000,2.590000,-8.040000,-0.290000,-1.910000,1.900000,-1.440000,0.460000,0.300000
1169,103584.000,2.770000,-7.970000,-0.610000,-1.930000,1.950000,-1.440000,0.410000,0.300000
1170,103740.000,2.950000,-7.910000,-0.930000,-1.960000,1.990000,-1.410000,0.360000,0.310000
1171,103896.000,3.110000,-7.830000,-1.270000,-1.990000,2.030000,-1.370000,0.290000,0.310000
1172,104052.000,3.280000,-7.730000,-1.600000,-2.010000,2.060000,-1.340000,0.230000,0.310000
1173,104208.000,3.430000,-7.600000,-1.940000,-2.030000,2.090000,-1.300000,0.140000,0.310000
1174,104364.000,3.570000,-7.450000,-2.250000,-2.040000,2.110000,-1.240000,0.070000,0.310000
1175,104520.000,3.700000,-7.280000,-2.580000,-2.050000,2.130000,-1.180000,0.000000,0.310000
1176,104676.000,3.830000,-7.120000,-2.900000,-2.060000,2.160000,-1.120000,-0.070000,0.320000
1177,104832.000,3.950000,-6.930000,-3.230000,-2.070000,2.180000,-1.090000,-0.130000,0.320000
1178,104988.000,4.070000,-6.720000,-3.540000,-2.060000,2.210000,-1.060000,-0.190000,0.320000
1179,105144.000,4.150000,-6.510000,-3.830000,-2.060000,2.230000,-1.030000,-0.240000,0.320000
1180,105300.000,4.210000,-6.250000,-4.090000,-2.040000,2.270000,-1.010000,-0.290000,0.320000
1181,105456.000,4.220000,-5.970000,-4.360000,-2.030000,2.290000,-0.990000,-0.340000,0.320000
1182,105612.000,4.250000,-5.660000,-4.620000,-2.010000,2.320000,-0.960000,-0.390000,0.320000
1183,105768.000,4.270000,-5.350000,-4.890000,-1.990000,2.340000,-0.920000,-0.440000,0.320000
1184,105924.000,4.280000,-5.030000,-5.150000,-1.960000,2.350000,-0.870000,-0.510000,0.320000
1185,106080.000,4.280000,-4.740000,-5.360000,-1.940000,2.360000,-0.810000,-0.570000,0.320000
1186,106236.000,4.290000,-4.420000,-5.570000,-1.900000,2.360000,-0.750000,-0.630000,0.320000
1187,106392.000,4.250000,-4.130000,-5.750000,-1.870000,2.370000,-0.700000,-0.690000,0.320000
1188,106548.000,4.230000,-3.810000,-5.960000,-1.840000,2.370000,-0.650000,-0.730000,0.330000
1189,106704.000,4.210000,-3.470000,-6.150000,-1.800000,2.360000,-0.600000,-0.780000,0.320000
1190,106860.000,4.170000,-3.140000,-6.340000,-1.770000,2.340000,-0.530000,-0.810000,0.330000
1191,107016.000,4.120000,-2.800000,-6.500000,-1.720000,2.310000,-0.470000,-0.850000,0.330000
1192,107172.000,4.060000,-2.460000,-6.650000,-1.680000,2.270000,-0.400000,-0.870000,0.330000
1193,107328.000,3.990000,-2.120000,-6.790000,-1.640000,2.230000,-0.330000,-0.910000,0.330000
1194,107484.000,3.890000,-1.760000,-6.910000,-1.590000,2.170000,-0.240000,-0.930000,0.330000
1195,107640.000,3.790000,-1.380000,-7.020000,-1.530000,2.130000,-0.160000,-0.960000,0.330000
1196,107796.000,3.670000,-1.020000,-7.110000,-1.480000,2.090000,-0.080000,-1.000000,0.330000
1197,107952.000,3.540000,-0.660000,-7.190000,-1.430000,2.050000,0.000000,-1.040000,0.330000
1198,108108.000,3.390000,-0.270000,-7.250000,-1.370000,2.020000,0.050000,-1.070000,0.330000
1199,108264.000,3.240000,0.100000,-7.290000,-1.310000,2.000000,0.110000,-1.100000,0.330000
1200,108420.000,3.070000,0.470000,-7.300000,-1.250000,1.970000,0.170000,-1.130000,0.330000
1201,108576.000,2.870000,0.830000,-7.290000,-1.190000,1.950000,0.220000,-1.160000,0.330000
1202,108732.000,2.680000,1.180000,-7.250000,-1.130000,1.930000,0.260000,-1.180000,0.330000
1203,108888.000,2.460000,1.550000,-7.210000,-1.060000,1.920000,0.300000,-1.200000,0.340000
1204,109044.000,2.240000,1.900000,-7.130000,-0.990000,1.900000,0.330000,-1.210000,0.340000
1205,109200.000,2.020000,2.240000,-7.070000,-0.930000,1.870000,0.370000,-1.230000,0.330000
1206,109356.000,1.810000,2.570000,-6.970000,-0.860000,1.840000,0.430000,-1.250000,0.340000
1207,109512.000,1.600000,2.880000,-6.880000,-0.800000,1.790000,0.490000,-1.260000,0.340000
1208,109668.000,1.400000,3.160000,-6.770000,-0.730000,1.750000,0.550000,-1.270000,0.340000
1209,109824.000,1.190000,3.470000,-6.660000,-0.660000,1.690000,0.620000,-1.280000,0.340000
1210,109980.000,0.980000,3.770000,-6.540000,-0.590000,1.630000,0.690000,-1.290000,0.340000
1211,110136.000,0.750000,4.040000,-6.400000,-0.530000,1.540000,0.770000,-1.290000,0.340000
1212,110292.000,0.520000,4.330000,-6.250000,-0.460000,1.450000,0.860000,-1.280000,0.340000
1213,110448.000,0.280000,4.610000,-6.080000,-0.390000,1.350000,0.930000,-1.260000,0.340000
1214,110604.000,0.050000,4.880000,-5.900000,-0.320000,1.260000,1.000000,-1.230000,0.340000
1215,110760.000,-0.200000,5.130000,-5.680000,-0.250000,1.150000,1.060000,-1.190000,0.340000
1216,110916.000,-0.460000,5.380000,-5.470000,-0.180000,1.050000,1.120000,-1.150000,0.340000
1217,111072.000,-0.710000,5.600000,-5.240000,-0.110000,0.960000,1.180000,-1.110000,0.340000
1218,111228.000,-0.940000,5.760000,-5.010000,-0.060000,0.880000,1.230000,-1.080000,0.340000
1219,111384.000,-1.180000,5.950000,-4.760000,0.000000,0.810000,1.260000,-1.060000,0.330000
1220,111540.000,-1.440000,6.160000,-4.510000,0.070000,0.770000,1.290000,-1.040000,0.340000
1221,111696.000,-1.700000,6.330000,-4.210000,0.140000,0.720000,1.320000,-1.030000,0.330000
1222,111852.000,-1.950000,6.450000,-3.910000,0.190000,0.670000,1.360000,-1.020000,0.330000
1223,112008.000,-2.170000,6.520000,-3.590000,0.250000,0.620000,1.390000,-1.000000,0.330000
1224,112164.000,-2.400000,6.560000,-3.260000,0.300000,0.580000,1.410000,-0.980000,0.330000
1225,112320.000,-2.620000,6.620000,-2.910000,0.360000,0.540000,1.420000,-0.950000,0.330000
1226,112476.000,-2.830000,6.660000,-2.580000,0.410000,0.490000,1.420000,-0.910000,0.330000
1227,112632.000,-3.030000,6.730000,-2.250000,0.480000,0.440000,1.430000,-0.870000,0.330000
1228,112788.000,-3.230000,6.770000,-1.930000,0.530000,0.370000,1.440000,-0.830000,0.320000
1229,112944.000,-3.380000,6.790000,-1.630000,0.590000,0.310000,1.460000,-0.780000,0.330000
1230,113100.000,-3.560000,6.790000,-1.300000,0.640000,0.240000,1.470000,-0.730000,0.320000
1231,113256.000,-3.720000,6.800000,-0.970000,0.700000,0.170000,1.480000,-0.670000,0.320000
1232,113412.000,-3.890000,6.770000,-0.630000,0.750000,0.100000,1.490000,-0.620000,0.320000
1233,113568.000,-4.050000,6.750000,-0.300000,0.800000,0.040000,1.480000,-0.550000,0.320000
1234,113724.000,-4.210000,6.700000,0.040000,0.840000,-0.020000,1.460000,-0.470000,0.320000
1235,113880.000,-4.360000,6.650000,0.400000,0.890000,-0.070000,1.430000,-0.390000,0.320000
1236,114036.000,-4.520000,6.570000,0.770000,0.940000,-0.130000,1.390000,-0.290000,0.320000
1237,114192.000,-4.650000,6.470000,1.120000,0.980000,-0.190000,1.340000,-0.200000,0.310000
1238,114348.000,-4.770000,6.360000,1.480000,1.020000,-0.240000,1.290000,-0.100000,0.310000
1239,114504.000,-4.870000,6.220000,1.820000,1.050000,-0.280000,1.230000,-0.020000,0.310000
1240,114660.000,-4.980000,6.080000,2.160000,1.080000,-0.320000,1.200000,0.050000,0.310000
1241,114816.000,-5.080000,5.920000,2.520000,1.120000,-0.350000,1.160000,0.110000,0.300000
1242,114972.000,-5.160000,5.740000,2.860000,1.140000,-0.380000,1.140000,0.170000,0.310000
1243,115128.000,-5.220000,5.550000,3.190000,1.170000,-0.420000,1.090000,0.230000,0.300000
1244,115284.000,-5.240000,5.340000,3.500000,1.200000,-0.460000,1.070000,0.290000,0.300000
1245,115440.000,-5.240000,5.090000,3.790000,1.210000,-0.500000,1.030000,0.370000,0.300000
1246,115596.000,-5.210000,4.820000,4.080000,1.230000,-0.530000,1.000000,0.420000,0.290000
1247,115752.000,-5.200000,4.540000,4.380000,1.240000,-0.560000,0.960000,0.480000,0.290000
1248,115908.000,-5.170000,4.280000,4.660000,1.250000,-0.570000,0.900000,0.540000,0.290000
1249,116064.000,-5.140000,4.000000,4.880000,1.240000,-0.590000,0.850000,0.600000,0.280000
1250,116220.000,-5.090000,3.760000,5.110000,1.260000,-0.610000,0.800000,0.670000,0.280000
1251,116376.000,-5.040000,3.500000,5.330000,1.260000,-0.620000,0.750000,0.730000,0.280000
1252,116532.000,-4.980000,3.220000,5.570000,1.270000,-0.640000,0.710000,0.780000,0.280000
1253,116688.000,-4.900000,2.930000,5.800000,1.270000,-0.650000,0.660000,0.830000,0.280000
1254,116844.000,-4.810000,2.650000,6.000000,1.280000,-0.640000,0.600000,0.870000,0.270000
1255,117000.000,-4.710000,2.340000,6.200000,1.270000,-0.630000,0.520000,0.920000,0.270000
1256,117156.000,-4.610000,2.050000,6.390000,1.270000,-0.590000,0.440000,0.950000,0.260000
1257,117312.000,-4.500000,1.750000,6.560000,1.270000,-0.550000,0.360000,1.000000,0.270000
1258,117468.000,-4.370000,1.440000,6.730000,1.260000,-0.500000,0.270000,1.020000,0.260000
1259,117624.000,-4.220000,1.120000,6.880000,1.260000,-0.440000,0.180000,1.050000,0.260000
1260,117780.000,-4.060000,0.810000,7.000000,1.250000,-0.390000,0.090000,1.070000,0.250000
1261,117936.000,-3.890000,0.500000,7.100000,1.230000,-0.330000,0.000000,1.100000,0.250000
1262,118092.000,-3.710000,0.160000,7.200000,1.210000,-0.290000,-0.070000,1.130000,0.250000
1263,118248.000,-3.500000,-0.150000,7.280000,1.210000,-0.250000,-0.130000,1.160000,0.260000
1264,118404.000,-3.290000,-0.490000,7.350000,1.190000,-0.230000,-0.200000,1.180000,0.250000
1265,118560.000,-3.060000,-0.790000,7.370000,1.170000,-0.190000,-0.270000,1.220000,0.250000
1266,118716.000,-2.810000,-1.080000,7.360000,1.150000,-0.170000,-0.340000,1.250000,0.240000
1267,118872.000,-2.550000,-1.360000,7.330000,1.140000,-0.150000,-0.410000,1.290000,0.240000
1268,119028.000,-2.280000,-1.670000,7.310000,1.120000,-0.110000,-0.470000,1.310000,0.240000
1269,119184.000,-2.020000,-1.940000,7.260000,1.100000,-0.080000,-0.540000,1.330000,0.230000
1270,119340.000,-1.740000,-2.210000,7.210000,1.080000,-0.030000,-0.610000,1.360000,0.240000
1271,119496.000,-1.480000,-2.460000,7.150000,1.070000,0.000000,-0.680000,1.370000,0.230000
1272,119652.000,-1.220000,-2.700000,7.080000,1.050000,0.040000,-0.730000,1.390000,0.230000
1273,119808.000,-0.970000,-2.960000,7.000000,1.020000,0.070000,-0.790000,1.390000,0.220000
1274,119964.000,-0.700000,-3.210000,6.910000,1.000000,0.120000,-0.850000,1.410000,0.220000
1275,120120.000,-0.430000,-3.450000,6.800000,0.970000,0.150000,-0.900000,1.410000,0.220000
1276,120276.000,-0.140000,-3.690000,6.670000,0.940000,0.210000,-0.950000,1.400000,0.220000
1277,120432.000,0.140000,-3.920000,6.550000,0.920000,0.260000,-0.990000,1.380000,0.210000
1278,120588.000,0.440000,-4.150000,6.380000,0.890000,0.340000,-1.030000,1.330000,0.210000
1279,120744.000,0.740000,-4.370000,6.220000,0.860000,0.430000,-1.070000,1.280000,0.210000
1280,120900.000,1.030000,-4.560000,6.030000,0.830000,0.530000,-1.120000,1.220000,0.210000
1281,121056.000,1.320000,-4.740000,5.840000,0.800000,0.610000,-1.160000,1.170000,0.200000
1282,121212.000,1.610000,-4.920000,5.630000,0.770000,0.700000,-1.200000,1.120000,0.200000
1283,121368.000,1.900000,-5.110000,5.420000,0.730000,0.760000,-1.230000,1.090000,0.200000
1284,121524.000,2.230000,-5.270000,5.170000,0.710000,0.820000,-1.270000,1.050000,0.200000
1285,121680.000,2.540000,-5.410000,4.920000,0.680000,0.890000,-1.310000,1.030000,0.200000
1286,121836.000,2.830000,-5.510000,4.640000,0.650000,0.950000,-1.350000,1.000000,0.200000
1287,121992.000,3.100000,-5.560000,4.360000,0.630000,1.020000,-1.390000,0.960000,0.190000
1288,122148.000,3.340000,-5.580000,4.050000,0.600000,1.080000,-1.420000,0.930000,0.190000
1289,122304.000,3.610000,-5.580000,3.740000,0.590000,1.130000,-1.440000,0.890000,0.190000
1290,122460.000,3.870000,-5.610000,3.400000,0.550000,1.190000,-1.440000,0.830000,0.190000
1291,122616.000,4.130000,-5.620000,3.090000,0.530000,1.240000,-1.440000,0.780000,0.190000
1292,122772.000,4.350000,-5.640000,2.780000,0.490000,1.300000,-1.450000,0.720000,0.190000
1293,122928.000,4.560000,-5.630000,2.480000,0.470000,1.360000,-1.460000,0.670000,0.190000
1294,123084.000,4.720000,-5.620000,2.170000,0.420000,1.410000,-1.490000,0.630000,0.180000
1295,123240.000,4.930000,-5.600000,1.860000,0.390000,1.460000,-1.500000,0.590000,0.180000
1296,123396.000,5.110000,-5.560000,1.540000,0.360000,1.510000,-1.520000,0.550000,0.180000
1297,123552.000,5.300000,-5.500000,1.210000,0.330000,1.560000,-1.500000,0.500000,0.180000
1298,123708.000,5.480000,-5.430000,0.880000,0.310000,1.590000,-1.490000,0.440000,0.180000
1299,123864.000,5.660000,-5.360000,0.540000,0.280000,1.630000,-1.450000,0.370000,0.180000
1300,124020.000,5.830000,-5.270000,0.210000,0.250000,1.650000,-1.410000,0.300000,0.180000
1301,124176.000,5.970000,-5.170000,-0.140000,0.220000,1.680000,-1.370000,0.210000,0.170000
1302,124332.000,6.090000,-5.040000,-0.480000,0.190000,1.720000,-1.310000,0.120000,0.170000
1303,124488.000,6.200000,-4.910000,-0.810000,0.160000,1.740000,-1.260000,0.040000,0.170000
1304,124644.000,6.300000,-4.760000,-1.130000,0.130000,1.770000,-1.210000,-0.020000,0.180000
1305,124800.000,6.410000,-4.610000,-1.480000,0.100000,1.810000,-1.180000,-0.090000,0.180000
1306,124956.000,6.500000,-4.430000,-1.830000,0.080000,1.850000,-1.150000,-0.160000,0.180000
1307,125112.000,6.560000,-4.250000,-2.150000,0.050000,1.880000,-1.120000,-0.230000,0.170000
1308,125268.000,6.570000,-4.020000,-2.470000,0.020000,1.930000,-1.090000,-0.300000,0.180000
1309,125424.000,6.570000,-3.770000,-2.750000,0.010000,1.970000,-1.070000,-0.370000,0.170000
1310,125580.000,6.550000,-3.520000,-3.050000,0.000000,1.990000,-1.030000,-0.430000,0.170000
1311,125736.000,6.540000,-3.260000,-3.360000,-0.020000,2.010000,-0.990000,-0.500000,0.170000
1312,125892.000,6.500000,-3.000000,-3.640000,-0.040000,2.010000,-0.930000,-0.560000,0.170000
1313,126048.000,6.460000,-2.750000,-3.910000,-0.060000,2.010000,-0.880000,-0.620000,0.170000
1314,126204.000,6.410000,-2.510000,-4.170000,-0.090000,2.030000,-0.820000,-0.680000,0.170000
1315,126360.000,6.330000,-2.280000,-4.410000,-0.120000,2.030000,-0.780000,-0.740000,0.170000
1316,126516.000,6.260000,-2.010000,-4.650000,-0.130000,2.030000,-0.730000,-0.780000,0.170000
1317,126672.000,6.180000,-1.750000,-4.900000,-0.150000,2.030000,-0.690000,-0.830000,0.170000
1318,126828.000,6.070000,-1.490000,-5.140000,-0.180000,2.020000,-0.620000,-0.880000,0.170000
1319,126984.000,5.950000,-1.210000,-5.340000,-0.200000,1.990000,-0.560000,-0.920000,0.170000
1320,127140.000,5.820000,-0.950000,-5.540000,-0.220000,1.960000,-0.490000,-0.960000,0.170000
1321,127296.000,5.690000,-0.690000,-5.730000,-0.240000,1.920000,-0.410000,-0.990000,0.170000
1322,127452.000,5.530000,-0.400000,-5.920000,-0.260000,1.870000,-0.330000,-1.030000,0.170000
1323,127608.000,5.370000,-0.120000,-6.120000,-0.290000,1.820000,-0.240000,-1.060000,0.170000
1324,127764.000,5.180000,0.150000,-6.280000,-0.310000,1.760000,-0.140000,-1.090000,0.170000
1325,127920.000,4.980000,0.440000,-6.410000,-0.330000,1.710000,-0.060000,-1.130000,0.170000
1326,128076.000,4.750000,0.730000,-6.530000,-0.350000,1.660000,0.010000,-1.160000,0.170000
1327,128232.000,4.520000,1.040000,-6.640000,-0.360000,1.630000,0.080000,-1.200000,0.170000
1328,128388.000,4.270000,1.330000,-6.730000,-0.370000,1.600000,0.140000,-1.220000,0.170000
1329,128544.000,4.010000,1.600000,-6.800000,-0.390000,1.570000,0.200000,-1.260000,0.170000
1330,128700.000,3.720000,1.850000,-6.800000,-0.410000,1.550000,0.260000,-1.290000,0.170000
1331,128856.000,3.420000,2.110000,-6.830000,-0.430000,1.550000,0.300000,-1.320000,0.170000
1332,129012.000,3.110000,2.400000,-6.820000,-0.430000,1.540000,0.330000,-1.340000,0.170000
1333,129168.000,2.800000,2.650000,-6.820000,-0.450000,1.510000,0.370000,-1.360000,0.170000
1334,129324.000,2.490000,2.890000,-6.780000,-0.460000,1.480000,0.420000,-1.380000,0.170000
1335,129480.000,2.180000,3.120000,-6.760000,-0.480000,1.440000,0.480000,-1.400000,0.170000
1336,129636.000,1.900000,3.310000,-6.710000,-0.500000,1.390000,0.550000,-1.410000,0.170000
1337,129792.000,1.600000,3.520000,-6.680000,-0.520000,1.340000,0.620000,-1.440000,0.170000
1338,129948.000,1.290000,3.730000,-6.630000,-0.530000,1.280000,0.700000,-1.450000,0.170000
1339,130104.000,0.970000,3.910000,-6.550000,-0.550000,1.210000,0.780000,-1.460000,0.170000
1340,130260.000,0.640000,4.110000,-6.460000,-0.570000,1.130000,0.860000,-1.450000,0.180000
1341,130416.000,0.300000,4.300000,-6.350000,-0.580000,1.030000,0.940000,-1.430000,0.180000
1342,130572.000,-0.010000,4.480000,-6.240000,-0.590000,0.920000,1.010000,-1.400000,0.170000
1343,130728.000,-0.370000,4.650000,-6.110000,-0.610000,0.810000,1.070000,-1.340000,0.180000
1344,130884.000,-0.710000,4.820000,-5.960000,-0.610000,0.700000,1.130000,-1.290000,0.180000
1345,131040.000,-1.050000,4.930000,-5.790000,-0.630000,0.590000,1.170000,-1.220000,0.180000
1346,131196.000,-1.370000,5.020000,-5.630000,-0.660000,0.500000,1.200000,-1.160000,0.180000
1347,131352.000,-1.710000,5.120000,-5.450000,-0.680000,0.420000,1.230000,-1.120000,0.170000
1348,131508.000,-2.050000,5.230000,-5.240000,-0.680000,0.370000,1.260000,-1.090000,0.180000
1349,131664.000,-2.420000,5.320000,-5.010000,-0.700000,0.320000,1.280000,-1.060000,0.180000
1350,131820.000,-2.050000,5.140000,-5.080000,-0.660000,0.090000,1.380000,-1.000000,0.150000
1351,131976.000,-2.250000,5.530000,-4.490000,-0.400000,-1.360000,1.460000,-0.910000,-0.270000
1352,132132.000,-2.400000,5.510000,-4.190000,-0.360000,-2.700000,0.910000,-1.390000,-1.060000
1353,132288.000,-2.430000,5.830000,-3.680000,-0.090000,-4.060000,0.850000,-1.430000,-1.540000
1354,132444.000,-2.520000,6.050000,-3.200000,0.110000,-5.330000,0.770000,-1.460000,-2.000000
