点号,相对时间(微秒),  1:010AUA(V),  2:010AUB(V),  3:010AUC(V),  4:010AU0(V),  5:010BIA(A),  6:010BIB(A),  7:010BIC(A),  8:010BI0(A)
1074,87360.000,5.200000,-4.620000,-0.260000,0.100000,1.770000,-3.010000,1.260000,0.000000
1075,87516.000,5.490000,-4.370000,-0.470000,0.210000,1.910000,-2.970000,1.120000,0.020000
1076,87672.000,5.750000,-4.110000,-0.670000,0.320000,2.010000,-2.910000,0.990000,0.030000
1077,87828.000,6.000000,-3.850000,-0.840000,0.430000,2.110000,-2.870000,0.870000,0.030000
1078,87984.000,6.240000,-3.570000,-1.040000,0.540000,2.180000,-2.850000,0.750000,0.020000
1079,88140.000,6.440000,-3.260000,-1.240000,0.640000,2.270000,-2.840000,0.620000,0.010000
1080,88296.000,6.630000,-2.940000,-1.440000,0.750000,2.370000,-2.810000,0.490000,0.010000
1081,88452.000,6.780000,-2.560000,-1.630000,0.860000,2.480000,-2.770000,0.360000,0.020000
1082,88608.000,6.910000,-2.180000,-1.810000,0.970000,2.570000,-2.710000,0.210000,0.020000
1083,88764.000,7.010000,-1.820000,-1.970000,1.070000,2.630000,-2.620000,0.070000,0.020000
1084,88920.000,7.130000,-1.480000,-2.110000,1.180000,2.690000,-2.540000,-0.070000,0.020000
1085,89076.000,7.250000,-1.140000,-2.280000,1.270000,2.740000,-2.460000,-0.210000,0.020000
1086,89232.000,7.350000,-0.790000,-2.430000,1.370000,2.790000,-2.380000,-0.350000,0.020000
1087,89388.000,7.420000,-0.420000,-2.580000,1.470000,2.860000,-2.290000,-0.490000,0.020000
1088,89544.000,7.470000,-0.030000,-2.710000,1.570000,2.930000,-2.210000,-0.640000,0.020000
1089,89700.000,7.500000,0.330000,-2.860000,1.650000,2.970000,-2.100000,-0.790000,0.020000
1090,89856.000,7.530000,0.690000,-2.980000,1.740000,2.990000,-1.980000,-0.930000,0.020000
1091,90012.000,7.550000,1.050000,-3.100000,1.830000,2.990000,-1.860000,-1.060000,0.020000
1092,90168.000,7.560000,1.380000,-3.230000,1.900000,3.000000,-1.740000,-1.180000,0.020000
1093,90324.000,7.550000,1.730000,-3.340000,1.980000,2.990000,-1.620000,-1.300000,0.020000
1094,90480.000,7.520000,2.090000,-3.450000,2.050000,2.990000,-1.500000,-1.410000,0.020000
1095,90636.000,7.490000,2.470000,-3.560000,2.130000,2.960000,-1.340000,-1.550000,0.020000
1096,90792.000,7.420000,2.840000,-3.660000,2.200000,2.920000,-1.170000,-1.670000,0.020000
1097,90948.000,7.350000,3.200000,-3.750000,2.260000,2.840000,-0.970000,-1.800000,0.020000
1098,91104.000,7.260000,3.540000,-3.820000,2.320000,2.780000,-0.790000,-1.910000,0.020000
1099,91260.000,7.170000,3.890000,-3.880000,2.390000,2.700000,-0.610000,-2.020000,0.020000
1100,91416.000,7.040000,4.200000,-3.920000,2.440000,2.640000,-0.460000,-2.110000,0.020000
1101,91572.000,6.920000,4.520000,-3.950000,2.490000,2.580000,-0.310000,-2.210000,0.020000
1102,91728.000,6.750000,4.850000,-3.960000,2.540000,2.520000,-0.160000,-2.300000,0.020000
1103,91884.000,6.550000,5.170000,-3.960000,2.580000,2.450000,-0.010000,-2.380000,0.020000
1104,92040.000,6.330000,5.480000,-3.940000,2.620000,2.370000,0.140000,-2.450000,0.020000
1105,92196.000,6.120000,5.750000,-3.880000,2.660000,2.270000,0.270000,-2.510000,0.010000
1106,92352.000,5.870000,6.020000,-3.820000,2.690000,2.180000,0.410000,-2.550000,0.010000
1107,92508.000,5.640000,6.290000,-3.760000,2.720000,2.090000,0.530000,-2.590000,0.010000
1108,92664.000,5.390000,6.550000,-3.710000,2.740000,2.000000,0.670000,-2.640000,0.010000
1109,92820.000,5.150000,6.780000,-3.660000,2.750000,1.910000,0.800000,-2.690000,0.000000
1110,92976.000,4.910000,7.000000,-3.600000,2.770000,1.810000,0.960000,-2.740000,0.010000
1111,93132.000,4.660000,7.180000,-3.530000,2.770000,1.710000,1.110000,-2.790000,0.010000
1112,93288.000,4.390000,7.370000,-3.450000,2.770000,1.610000,1.270000,-2.850000,0.010000
1113,93444.000,4.100000,7.550000,-3.350000,2.760000,1.490000,1.400000,-2.880000,0.000000
1114,93600.000,3.790000,7.730000,-3.250000,2.750000,1.370000,1.550000,-2.900000,0.000000
1115,93756.000,3.470000,7.880000,-3.120000,2.740000,1.230000,1.670000,-2.910000,0.000000
1116,93912.000,3.150000,7.980000,-2.990000,2.710000,1.080000,1.810000,-2.880000,0.000000
1117,94068.000,2.830000,8.110000,-2.850000,2.690000,0.910000,1.930000,-2.860000,0.000000
1118,94224.000,2.510000,8.200000,-2.710000,2.660000,0.760000,2.040000,-2.810000,0.000000
1119,94380.000,2.190000,8.270000,-2.570000,2.630000,0.590000,2.130000,-2.750000,-0.010000
1120,94536.000,1.870000,8.340000,-2.440000,2.590000,0.440000,2.220000,-2.700000,-0.010000
1121,94692.000,1.550000,8.370000,-2.280000,2.540000,0.310000,2.290000,-2.630000,-0.010000
1122,94848.000,1.200000,8.370000,-2.080000,2.490000,0.160000,2.380000,-2.580000,-0.010000
1123,95004.000,0.850000,8.340000,-1.870000,2.440000,0.000000,2.480000,-2.530000,-0.010000
1124,95160.000,0.510000,8.280000,-1.630000,2.380000,-0.130000,2.550000,-2.460000,-0.010000
1125,95316.000,0.150000,8.240000,-1.420000,2.320000,-0.290000,2.620000,-2.390000,-0.020000
1126,95472.000,-0.160000,8.140000,-1.210000,2.250000,-0.430000,2.670000,-2.300000,-0.020000
1127,95628.000,-0.490000,8.040000,-1.000000,2.180000,-0.560000,2.720000,-2.220000,-0.020000
1128,95784.000,-0.830000,7.940000,-0.800000,2.100000,-0.690000,2.760000,-2.150000,-0.020000
1129,95940.000,-1.150000,7.840000,-0.600000,2.030000,-0.810000,2.810000,-2.080000,-0.020000
1130,96096.000,-1.450000,7.710000,-0.400000,1.950000,-0.950000,2.860000,-2.000000,-0.030000
1131,96252.000,-1.760000,7.560000,-0.200000,1.860000,-1.070000,2.900000,-1.930000,-0.030000
1132,96408.000,-2.060000,7.390000,0.000000,1.770000,-1.200000,2.930000,-1.830000,-0.030000
1133,96564.000,-2.360000,7.210000,0.190000,1.680000,-1.320000,2.950000,-1.730000,-0.030000
1134,96720.000,-2.670000,7.030000,0.380000,1.580000,-1.460000,2.980000,-1.630000,-0.030000
1135,96876.000,-2.950000,6.820000,0.590000,1.480000,-1.590000,3.010000,-1.520000,-0.030000
1136,97032.000,-3.260000,6.590000,0.790000,1.370000,-1.730000,3.020000,-1.410000,-0.040000
1137,97188.000,-3.530000,6.330000,1.000000,1.260000,-1.850000,3.010000,-1.290000,-0.040000
1138,97344.000,-3.820000,6.090000,1.210000,1.160000,-1.970000,2.980000,-1.150000,-0.040000
1139,97500.000,-4.080000,5.810000,1.420000,1.050000,-2.090000,2.930000,-0.990000,-0.050000
1140,97656.000,-4.350000,5.550000,1.610000,0.930000,-2.190000,2.870000,-0.840000,-0.050000
1141,97812.000,-4.600000,5.270000,1.800000,0.820000,-2.290000,2.810000,-0.680000,-0.050000
1142,97968.000,-4.850000,4.980000,1.990000,0.700000,-2.390000,2.760000,-0.530000,-0.050000
1143,98124.000,-5.080000,4.640000,2.190000,0.580000,-2.490000,2.710000,-0.380000,-0.050000
1144,98280.000,-5.290000,4.280000,2.390000,0.460000,-2.580000,2.640000,-0.230000,-0.050000
1145,98436.000,-5.450000,3.880000,2.580000,0.330000,-2.670000,2.560000,-0.060000,-0.050000
1146,98592.000,-5.620000,3.470000,2.760000,0.200000,-2.750000,2.480000,0.090000,-0.060000
1147,98748.000,-5.760000,3.060000,2.930000,0.070000,-2.830000,2.400000,0.250000,-0.060000
1148,98904.000,-5.880000,2.670000,3.060000,-0.050000,-2.890000,2.320000,0.390000,-0.060000
1149,99060.000,-6.020000,2.280000,3.220000,-0.170000,-2.940000,2.240000,0.510000,-0.060000
1150,99216.000,-6.140000,1.890000,3.360000,-0.290000,-2.980000,2.170000,0.630000,-0.060000
1151,99372.000,-6.250000,1.490000,3.500000,-0.420000,-3.020000,2.070000,0.750000,-0.060000
1152,99528.000,-6.340000,1.090000,3.640000,-0.530000,-3.050000,1.980000,0.890000,-0.060000
1153,99684.000,-6.420000,0.690000,3.770000,-0.650000,-3.100000,1.880000,1.020000,-0.060000
1154,99840.000,-6.480000,0.290000,3.880000,-0.770000,-3.130000,1.770000,1.160000,-0.060000
1155,99996.000,-6.530000,-0.090000,3.970000,-0.880000,-3.160000,1.660000,1.290000,-0.070000
1156,100152.000,-6.570000,-0.480000,4.060000,-0.990000,-3.160000,1.550000,1.410000,-0.060000
1157,100308.000,-6.600000,-0.860000,4.130000,-1.110000,-3.160000,1.430000,1.520000,-0.070000
1158,100464.000,-6.600000,-1.280000,4.220000,-1.220000,-3.130000,1.290000,1.640000,-0.060000
1159,100620.000,-6.580000,-1.700000,4.250000,-1.340000,-3.100000,1.150000,1.750000,-0.060000
1160,100776.000,-6.560000,-2.120000,4.310000,-1.450000,-3.050000,0.990000,1.860000,-0.060000
1161,100932.000,-6.530000,-2.510000,4.360000,-1.560000,-2.980000,0.820000,1.960000,-0.060000
1162,101088.000,-6.490000,-2.910000,4.400000,-1.660000,-2.910000,0.640000,2.060000,-0.070000
1163,101244.000,-6.420000,-3.270000,4.420000,-1.750000,-2.840000,0.490000,2.150000,-0.060000
1164,101400.000,-6.350000,-3.660000,4.430000,-1.860000,-2.770000,0.320000,2.240000,-0.070000
1165,101556.000,-6.230000,-4.020000,4.420000,-1.940000,-2.690000,0.170000,2.330000,-0.060000
1166,101712.000,-6.110000,-4.400000,4.390000,-2.040000,-2.610000,0.000000,2.400000,-0.070000
1167,101868.000,-5.930000,-4.760000,4.330000,-2.120000,-2.530000,-0.140000,2.490000,-0.060000
1168,102024.000,-5.770000,-5.120000,4.250000,-2.210000,-2.450000,-0.290000,2.550000,-0.060000
1169,102180.000,-5.590000,-5.460000,4.180000,-2.290000,-2.360000,-0.430000,2.600000,-0.060000
1170,102336.000,-5.410000,-5.730000,4.080000,-2.350000,-2.270000,-0.540000,2.640000,-0.050000
1171,102492.000,-5.210000,-6.050000,3.990000,-2.420000,-2.180000,-0.670000,2.670000,-0.060000
1172,102648.000,-5.010000,-6.330000,3.890000,-2.480000,-2.090000,-0.790000,2.710000,-0.050000
1173,102804.000,-4.810000,-6.600000,3.800000,-2.530000,-2.000000,-0.920000,2.760000,-0.050000
1174,102960.000,-4.590000,-6.850000,3.680000,-2.580000,-1.910000,-1.060000,2.800000,-0.050000
1175,103116.000,-4.390000,-7.110000,3.570000,-2.640000,-1.800000,-1.200000,2.840000,-0.050000
1176,103272.000,-4.170000,-7.340000,3.460000,-2.680000,-1.700000,-1.330000,2.860000,-0.050000
1177,103428.000,-3.930000,-7.570000,3.310000,-2.730000,-1.570000,-1.470000,2.880000,-0.050000
1178,103584.000,-3.680000,-7.780000,3.170000,-2.760000,-1.440000,-1.590000,2.900000,-0.040000
1179,103740.000,-3.420000,-7.980000,3.000000,-2.800000,-1.310000,-1.720000,2.890000,-0.040000
1180,103896.000,-3.150000,-8.160000,2.830000,-2.820000,-1.160000,-1.830000,2.870000,-0.040000
1181,104052.000,-2.880000,-8.340000,2.660000,-2.850000,-1.010000,-1.950000,2.840000,-0.040000
1182,104208.000,-2.610000,-8.490000,2.500000,-2.860000,-0.850000,-2.040000,2.780000,-0.030000
1183,104364.000,-2.350000,-8.700000,2.320000,-2.910000,-0.710000,-2.130000,2.730000,-0.030000
1184,104520.000,-2.070000,-8.810000,2.150000,-2.910000,-0.550000,-2.210000,2.680000,-0.020000
1185,104676.000,-1.790000,-8.910000,1.940000,-2.920000,-0.420000,-2.300000,2.630000,-0.030000
1186,104832.000,-1.500000,-8.960000,1.730000,-2.910000,-0.260000,-2.400000,2.580000,-0.020000
1187,104988.000,-1.220000,-8.970000,1.480000,-2.900000,-0.110000,-2.480000,2.520000,-0.020000
1188,105144.000,-0.910000,-8.980000,1.230000,-2.880000,0.040000,-2.570000,2.460000,-0.020000
1189,105300.000,-0.630000,-8.940000,0.960000,-2.870000,0.180000,-2.630000,2.380000,-0.020000
1190,105456.000,-0.330000,-8.900000,0.730000,-2.830000,0.320000,-2.680000,2.300000,-0.020000
1191,105612.000,-0.060000,-8.830000,0.480000,-2.800000,0.440000,-2.720000,2.220000,-0.020000
1192,105768.000,0.240000,-8.770000,0.240000,-2.760000,0.560000,-2.750000,2.150000,-0.010000
1193,105924.000,0.540000,-8.700000,0.000000,-2.720000,0.670000,-2.780000,2.070000,-0.010000
1194,106080.000,0.810000,-8.620000,-0.240000,-2.680000,0.800000,-2.810000,1.990000,0.000000
1195,106236.000,1.090000,-8.510000,-0.470000,-2.630000,0.930000,-2.850000,1.900000,0.000000
1196,106392.000,1.360000,-8.380000,-0.720000,-2.580000,1.060000,-2.880000,1.800000,0.000000
1197,106548.000,1.620000,-8.220000,-0.940000,-2.510000,1.190000,-2.910000,1.720000,0.000000
1198,106704.000,1.880000,-8.070000,-1.180000,-2.450000,1.310000,-2.930000,1.620000,0.000000
1199,106860.000,2.090000,-7.890000,-1.420000,-2.400000,1.430000,-2.940000,1.520000,0.000000
1200,107016.000,2.330000,-7.690000,-1.670000,-2.340000,1.550000,-2.930000,1.410000,0.010000
1201,107172.000,2.570000,-7.490000,-1.900000,-2.270000,1.650000,-2.910000,1.290000,0.010000
1202,107328.000,2.810000,-7.250000,-2.140000,-2.190000,1.760000,-2.880000,1.160000,0.010000
1203,107484.000,3.050000,-7.010000,-2.370000,-2.110000,1.870000,-2.840000,1.020000,0.010000
1204,107640.000,3.270000,-6.760000,-2.600000,-2.030000,1.960000,-2.770000,0.860000,0.010000
1205,107796.000,3.490000,-6.520000,-2.810000,-1.940000,2.060000,-2.710000,0.720000,0.020000
1206,107952.000,3.710000,-6.230000,-3.020000,-1.840000,2.150000,-2.650000,0.580000,0.020000
1207,108108.000,3.880000,-5.930000,-3.240000,-1.760000,2.240000,-2.600000,0.440000,0.020000
1208,108264.000,4.060000,-5.580000,-3.450000,-1.650000,2.330000,-2.550000,0.310000,0.030000
1209,108420.000,4.190000,-5.210000,-3.640000,-1.550000,2.420000,-2.500000,0.180000,0.030000
1210,108576.000,4.320000,-4.820000,-3.830000,-1.440000,2.490000,-2.440000,0.040000,0.030000
1211,108732.000,4.430000,-4.430000,-4.010000,-1.330000,2.560000,-2.360000,-0.080000,0.040000
1212,108888.000,4.540000,-4.040000,-4.160000,-1.220000,2.600000,-2.260000,-0.210000,0.040000
1213,109044.000,4.650000,-3.680000,-4.290000,-1.100000,2.640000,-2.170000,-0.350000,0.040000
1214,109200.000,4.760000,-3.300000,-4.430000,-0.990000,2.670000,-2.080000,-0.460000,0.040000
1215,109356.000,4.850000,-2.910000,-4.570000,-0.870000,2.710000,-2.000000,-0.580000,0.040000
1216,109512.000,4.920000,-2.510000,-4.690000,-0.760000,2.760000,-1.920000,-0.690000,0.050000
1217,109668.000,4.980000,-2.100000,-4.810000,-0.640000,2.790000,-1.830000,-0.820000,0.040000
1218,109824.000,5.040000,-1.710000,-4.910000,-0.520000,2.830000,-1.730000,-0.940000,0.050000
1219,109980.000,5.080000,-1.310000,-5.000000,-0.410000,2.850000,-1.610000,-1.070000,0.050000
1220,110136.000,5.120000,-0.910000,-5.060000,-0.280000,2.850000,-1.500000,-1.190000,0.050000
1221,110292.000,5.140000,-0.500000,-5.160000,-0.170000,2.850000,-1.370000,-1.310000,0.050000
1222,110448.000,5.150000,-0.080000,-5.220000,-0.050000,2.830000,-1.240000,-1.410000,0.060000
1223,110604.000,5.130000,0.350000,-5.270000,0.070000,2.790000,-1.100000,-1.510000,0.060000
1224,110760.000,5.120000,0.780000,-5.320000,0.190000,2.750000,-0.960000,-1.610000,0.060000
1225,110916.000,5.100000,1.200000,-5.350000,0.310000,2.700000,-0.800000,-1.710000,0.060000
1226,111072.000,5.050000,1.610000,-5.370000,0.430000,2.630000,-0.640000,-1.800000,0.060000
1227,111228.000,5.020000,2.010000,-5.360000,0.550000,2.570000,-0.480000,-1.890000,0.060000
1228,111384.000,4.950000,2.400000,-5.350000,0.660000,2.500000,-0.340000,-1.970000,0.060000
1229,111540.000,4.870000,2.820000,-5.320000,0.790000,2.430000,-0.190000,-2.050000,0.060000
1230,111696.000,4.750000,3.220000,-5.270000,0.900000,2.360000,-0.050000,-2.110000,0.060000
1231,111852.000,4.610000,3.620000,-5.180000,1.010000,2.290000,0.080000,-2.180000,0.060000
1232,112008.000,4.450000,4.020000,-5.080000,1.130000,2.210000,0.220000,-2.250000,0.060000
1233,112164.000,4.310000,4.390000,-4.970000,1.240000,2.140000,0.340000,-2.290000,0.060000
1234,112320.000,4.150000,4.730000,-4.850000,1.340000,2.050000,0.460000,-2.330000,0.060000
1235,112476.000,3.990000,5.080000,-4.730000,1.440000,1.960000,0.570000,-2.360000,0.050000
1236,112632.000,3.830000,5.440000,-4.630000,1.540000,1.870000,0.700000,-2.380000,0.060000
1237,112788.000,3.670000,5.750000,-4.500000,1.640000,1.780000,0.820000,-2.420000,0.060000
1238,112944.000,3.510000,6.060000,-4.380000,1.730000,1.700000,0.940000,-2.460000,0.060000
1239,113100.000,3.320000,6.340000,-4.210000,1.810000,1.620000,1.070000,-2.510000,0.060000
1240,113256.000,3.120000,6.630000,-4.060000,1.890000,1.520000,1.200000,-2.540000,0.060000
1241,113412.000,2.920000,6.890000,-3.880000,1.970000,1.410000,1.340000,-2.570000,0.060000
1242,113568.000,2.710000,7.150000,-3.710000,2.050000,1.290000,1.470000,-2.580000,0.060000
1243,113724.000,2.490000,7.370000,-3.520000,2.110000,1.150000,1.590000,-2.570000,0.050000
1244,113880.000,2.280000,7.590000,-3.320000,2.180000,1.010000,1.710000,-2.540000,0.060000
1245,114036.000,2.050000,7.800000,-3.110000,2.240000,0.870000,1.820000,-2.530000,0.050000
1246,114192.000,1.820000,8.000000,-2.910000,2.300000,0.730000,1.910000,-2.490000,0.050000
1247,114348.000,1.590000,8.180000,-2.700000,2.350000,0.590000,2.010000,-2.460000,0.040000
1248,114504.000,1.360000,8.340000,-2.480000,2.400000,0.460000,2.110000,-2.420000,0.050000
1249,114660.000,1.110000,8.480000,-2.250000,2.440000,0.320000,2.190000,-2.380000,0.040000
1250,114816.000,0.880000,8.600000,-1.980000,2.500000,0.190000,2.280000,-2.330000,0.040000
1251,114972.000,0.630000,8.670000,-1.710000,2.530000,0.050000,2.360000,-2.290000,0.040000
1252,115128.000,0.380000,8.690000,-1.410000,2.550000,-0.070000,2.430000,-2.230000,0.040000
1253,115284.000,0.150000,8.710000,-1.110000,2.580000,-0.200000,2.490000,-2.160000,0.040000
1254,115440.000,-0.080000,8.720000,-0.810000,2.610000,-0.330000,2.510000,-2.080000,0.030000
1255,115596.000,-0.310000,8.710000,-0.530000,2.620000,-0.450000,2.560000,-2.000000,0.030000
1256,115752.000,-0.550000,8.680000,-0.250000,2.620000,-0.560000,2.600000,-1.940000,0.030000
1257,115908.000,-0.770000,8.670000,0.020000,2.640000,-0.670000,2.640000,-1.870000,0.030000
1258,116064.000,-0.990000,8.610000,0.290000,2.630000,-0.780000,2.680000,-1.820000,0.020000
1259,116220.000,-1.180000,8.540000,0.560000,2.640000,-0.890000,2.720000,-1.750000,0.020000
1260,116376.000,-1.390000,8.470000,0.830000,2.630000,-1.020000,2.750000,-1.670000,0.020000
1261,116532.000,-1.600000,8.390000,1.090000,2.620000,-1.130000,2.760000,-1.570000,0.020000
1262,116688.000,-1.810000,8.290000,1.360000,2.610000,-1.260000,2.780000,-1.460000,0.020000
1263,116844.000,-2.010000,8.170000,1.640000,2.600000,-1.370000,2.790000,-1.360000,0.020000
1264,117000.000,-2.210000,8.020000,1.920000,2.570000,-1.490000,2.790000,-1.260000,0.010000
1265,117156.000,-2.420000,7.830000,2.210000,2.540000,-1.600000,2.780000,-1.140000,0.010000
1266,117312.000,-2.620000,7.630000,2.490000,2.500000,-1.710000,2.750000,-1.020000,0.000000
1267,117468.000,-2.790000,7.430000,2.770000,2.470000,-1.810000,2.700000,-0.880000,0.000000
1268,117624.000,-2.990000,7.240000,3.020000,2.420000,-1.910000,2.650000,-0.740000,0.000000
1269,117780.000,-3.150000,7.030000,3.280000,2.380000,-2.020000,2.590000,-0.590000,0.000000
1270,117936.000,-3.310000,6.820000,3.510000,2.340000,-2.110000,2.550000,-0.470000,-0.010000
1271,118092.000,-3.450000,6.560000,3.750000,2.280000,-2.190000,2.500000,-0.330000,0.000000
1272,118248.000,-3.570000,6.270000,3.990000,2.230000,-2.280000,2.450000,-0.210000,-0.010000
1273,118404.000,-3.670000,5.920000,4.220000,2.150000,-2.350000,2.380000,-0.080000,-0.010000
1274,118560.000,-3.740000,5.570000,4.440000,2.090000,-2.420000,2.310000,0.040000,-0.020000
1275,118716.000,-3.810000,5.230000,4.640000,2.020000,-2.470000,2.230000,0.160000,-0.020000
1276,118872.000,-3.890000,4.890000,4.840000,1.940000,-2.510000,2.140000,0.290000,-0.020000
1277,119028.000,-3.940000,4.550000,5.010000,1.870000,-2.550000,2.050000,0.400000,-0.030000
1278,119184.000,-4.000000,4.210000,5.180000,1.790000,-2.580000,1.980000,0.500000,-0.030000
1279,119340.000,-4.060000,3.850000,5.350000,1.710000,-2.610000,1.910000,0.600000,-0.030000
1280,119496.000,-4.080000,3.490000,5.510000,1.640000,-2.650000,1.830000,0.710000,-0.030000
1281,119652.000,-4.070000,3.170000,5.530000,1.540000,-2.720000,1.720000,0.780000,-0.070000
1282,119808.000,-4.180000,2.750000,5.610000,1.390000,-2.780000,1.570000,0.830000,-0.120000
1283,119964.000,-4.190000,2.410000,5.580000,1.260000,-2.770000,1.490000,0.910000,-0.120000
1284,120120.000,-4.280000,1.950000,5.430000,1.030000,-2.770000,1.390000,0.900000,-0.160000
1285,120276.000,-4.520000,1.340000,5.360000,0.720000,-2.770000,1.280000,0.870000,-0.200000
1286,120432.000,-4.680000,0.730000,5.210000,0.420000,-2.670000,1.260000,0.940000,-0.150000
1287,120588.000,-4.890000,0.060000,5.090000,0.080000,-2.600000,1.180000,1.030000,-0.130000
1288,120744.000,-5.140000,-0.730000,4.980000,-0.290000,-2.610000,0.980000,1.090000,-0.180000
1289,120900.000,-5.390000,-1.520000,4.780000,-0.710000,-2.610000,0.740000,1.190000,-0.220000
1290,121056.000,-5.690000,-2.370000,4.620000,-1.140000,-2.570000,0.500000,1.330000,-0.240000
1291,121212.000,-5.980000,-3.200000,4.430000,-1.580000,-2.490000,0.310000,1.510000,-0.220000
1292,121368.000,-6.230000,-3.970000,4.230000,-1.990000,-2.420000,0.130000,1.670000,-0.200000
1293,121524.000,-6.450000,-4.740000,4.060000,-2.370000,-2.370000,-0.040000,1.820000,-0.190000
1294,121680.000,-6.650000,-5.470000,3.890000,-2.740000,-2.340000,-0.210000,1.960000,-0.190000
1295,121836.000,-6.770000,-6.120000,3.720000,-3.050000,-2.300000,-0.340000,2.110000,-0.170000
1296,121992.000,-6.850000,-6.690000,3.560000,-3.320000,-2.270000,-0.440000,2.260000,-0.150000
1297,122148.000,-6.850000,-7.180000,3.440000,-3.530000,-2.220000,-0.520000,2.410000,-0.110000
1298,122304.000,-6.790000,-7.540000,3.340000,-3.660000,-2.180000,-0.600000,2.530000,-0.080000
1299,122460.000,-6.660000,-7.830000,3.280000,-3.730000,-2.110000,-0.670000,2.630000,-0.050000
1300,122616.000,-6.410000,-7.970000,3.090000,-3.760000,-2.090000,-0.790000,2.640000,-0.080000
1301,122772.000,-6.240000,-8.250000,2.910000,-3.860000,-2.060000,-0.970000,2.570000,-0.150000
1302,122928.000,-6.040000,-8.490000,2.690000,-3.940000,-1.920000,-1.050000,2.580000,-0.130000
1303,123084.000,-5.790000,-8.670000,2.610000,-3.950000,-1.640000,-1.040000,2.710000,0.010000
1304,123240.000,-5.510000,-8.820000,2.500000,-3.940000,-1.430000,-1.110000,2.760000,0.070000
1305,123396.000,-5.260000,-9.010000,2.410000,-3.950000,-1.350000,-1.320000,2.710000,0.010000
1306,123552.000,-5.000000,-9.180000,2.260000,-3.970000,-1.280000,-1.530000,2.650000,-0.050000
1307,123708.000,-4.730000,-9.370000,2.110000,-3.990000,-1.180000,-1.670000,2.640000,-0.070000
1308,123864.000,-4.430000,-9.530000,1.970000,-3.990000,-1.010000,-1.750000,2.650000,-0.030000
1309,124020.000,-4.120000,-9.640000,1.840000,-3.970000,-0.850000,-1.800000,2.670000,0.000000
1310,124176.000,-3.810000,-9.730000,1.710000,-3.940000,-0.700000,-1.850000,2.650000,0.030000
1311,124332.000,-3.510000,-9.890000,1.580000,-3.940000,-0.600000,-1.940000,2.580000,0.010000
1312,124488.000,-3.200000,-9.970000,1.440000,-3.910000,-0.510000,-2.030000,2.500000,-0.010000
1313,124644.000,-2.880000,-10.030000,1.280000,-3.870000,-0.380000,-2.120000,2.430000,-0.020000
1314,124800.000,-2.540000,-10.040000,1.100000,-3.820000,-0.220000,-2.180000,2.400000,0.000000
1315,124956.000,-2.190000,-9.990000,0.880000,-3.760000,-0.050000,-2.220000,2.350000,0.020000
1316,125112.000,-1.830000,-9.930000,0.670000,-3.690000,0.090000,-2.280000,2.280000,0.030000
1317,125268.000,-1.490000,-9.820000,0.450000,-3.620000,0.220000,-2.330000,2.180000,0.020000
1318,125424.000,-1.140000,-9.720000,0.240000,-3.540000,0.330000,-2.380000,2.090000,0.010000
1319,125580.000,-0.780000,-9.590000,0.010000,-3.450000,0.450000,-2.410000,2.000000,0.010000
1320,125736.000,-0.420000,-9.450000,-0.170000,-3.340000,0.560000,-2.420000,1.940000,0.020000
1321,125892.000,-0.030000,-9.300000,-0.390000,-3.240000,0.670000,-2.430000,1.880000,0.040000
1322,126048.000,0.310000,-9.110000,-0.580000,-3.120000,0.780000,-2.460000,1.820000,0.040000
1323,126204.000,0.660000,-8.910000,-0.780000,-3.010000,0.880000,-2.480000,1.730000,0.040000
1324,126360.000,1.000000,-8.700000,-0.960000,-2.880000,0.980000,-2.510000,1.640000,0.030000
1325,126516.000,1.350000,-8.460000,-1.130000,-2.740000,1.100000,-2.520000,1.550000,0.040000
1326,126672.000,1.690000,-8.220000,-1.290000,-2.600000,1.220000,-2.530000,1.460000,0.050000
1327,126828.000,2.000000,-7.940000,-1.440000,-2.460000,1.340000,-2.530000,1.380000,0.060000
1328,126984.000,2.340000,-7.640000,-1.620000,-2.300000,1.450000,-2.550000,1.290000,0.060000
1329,127140.000,2.680000,-7.310000,-1.780000,-2.130000,1.560000,-2.560000,1.190000,0.060000
1330,127296.000,3.030000,-6.950000,-1.950000,-1.950000,1.660000,-2.550000,1.090000,0.060000
1331,127452.000,3.380000,-6.590000,-2.090000,-1.760000,1.750000,-2.510000,0.980000,0.070000
1332,127608.000,3.720000,-6.210000,-2.230000,-1.570000,1.830000,-2.460000,0.860000,0.070000
1333,127764.000,4.060000,-5.830000,-2.340000,-1.370000,1.930000,-2.410000,0.750000,0.090000
1334,127920.000,4.400000,-5.420000,-2.460000,-1.160000,2.020000,-2.350000,0.620000,0.090000
1335,128076.000,4.730000,-4.980000,-2.560000,-0.930000,2.120000,-2.330000,0.490000,0.090000
1336,128232.000,5.020000,-4.500000,-2.670000,-0.710000,2.220000,-2.300000,0.360000,0.090000
1337,128388.000,5.300000,-4.000000,-2.750000,-0.480000,2.320000,-2.260000,0.240000,0.100000
1338,128544.000,5.560000,-3.460000,-2.830000,-0.240000,2.390000,-2.190000,0.110000,0.100000
1339,128700.000,5.810000,-2.970000,-2.910000,-0.020000,2.430000,-2.100000,-0.010000,0.100000
1340,128856.000,6.060000,-2.450000,-2.980000,0.210000,2.450000,-2.000000,-0.130000,0.100000
