点号,相对时间(微秒),  1:母线电压Ua(V),  2:母线电压Ub(V),  3:母线电压Uc(V),  4:母线零序电压3Uo(V),  5:降压变高压侧电流Ia(A),  6:降压变高压侧电流Ib(A),  7:降压变高压侧电流Ic(A),  8:降压变高压侧电流3Io(A)
267,-73400.000,33.439000,-83.411000,58.032000,4.582000,0.397000,-0.130000,-0.276000,-0.003000
268,-73300.000,36.365000,-84.345000,55.644000,4.341000,0.406000,-0.121000,-0.294000,0.000000
269,-73200.000,39.314000,-85.115000,53.216000,4.201000,0.389000,-0.104000,-0.294000,0.000000
270,-73100.000,42.217000,-85.706000,50.704000,4.100000,0.389000,-0.078000,-0.311000,0.002000
271,-73000.000,44.933000,-86.219000,48.020000,3.812000,0.371000,-0.043000,-0.320000,0.002000
272,-72900.000,47.524000,-86.530000,45.259000,3.563000,0.354000,-0.009000,-0.328000,0.002000
273,-72800.000,49.976000,-86.616000,42.458000,3.298000,0.328000,0.026000,-0.345000,0.000000
274,-72700.000,52.326000,-86.453000,39.634000,3.143000,0.311000,0.052000,-0.354000,0.000000
275,-72600.000,54.512000,-86.079000,36.810000,2.972000,0.285000,0.078000,-0.354000,0.000000
276,-72500.000,56.435000,-85.581000,33.917000,2.707000,0.251000,0.104000,-0.354000,0.000000
277,-72400.000,58.185000,-84.936000,31.031000,2.427000,0.233000,0.121000,-0.363000,0.000000
278,-72300.000,59.789000,-84.158000,28.222000,2.178000,0.216000,0.138000,-0.354000,0.000000
279,-72200.000,61.290000,-83.240000,25.500000,2.023000,0.207000,0.147000,-0.337000,-0.002000
280,-72100.000,62.676000,-82.252000,22.886000,1.867000,0.164000,0.156000,-0.328000,0.002000
281,-72000.000,63.913000,-81.288000,20.249000,1.618000,0.164000,0.156000,-0.328000,0.000000
282,-71900.000,65.065000,-80.331000,17.682000,1.377000,0.164000,0.147000,-0.320000,0.000000
283,-71800.000,66.216000,-79.351000,15.200000,1.175000,0.156000,0.147000,-0.320000,0.002000
284,-71700.000,67.360000,-78.347000,12.797000,1.035000,0.156000,0.147000,-0.285000,0.000000
285,-71600.000,68.481000,-77.367000,10.393000,0.856000,0.156000,0.147000,-0.302000,0.000000
286,-71500.000,69.586000,-76.426000,7.950000,0.646000,0.156000,0.147000,-0.294000,0.000000
287,-71400.000,70.707000,-75.485000,5.515000,0.420000,0.164000,0.138000,-0.311000,0.002000
288,-71300.000,71.874000,-74.528000,3.042000,0.226000,0.164000,0.138000,-0.320000,0.000000
289,-71200.000,73.080000,-73.517000,0.521000,0.070000,0.164000,0.147000,-0.328000,0.000000
290,-71100.000,74.286000,-72.498000,-2.069000,-0.140000,0.181000,0.156000,-0.337000,-0.002000
291,-71000.000,75.500000,-71.463000,-4.761000,-0.389000,0.173000,0.156000,-0.345000,-0.002000
292,-70900.000,76.738000,-70.327000,-7.460000,-0.583000,0.181000,0.164000,-0.337000,0.000000
293,-70800.000,77.983000,-69.145000,-10.253000,-0.793000,0.173000,0.181000,-0.354000,0.000000
294,-70700.000,79.181000,-67.916000,-13.115000,-1.042000,0.164000,0.190000,-0.371000,0.002000
295,-70600.000,80.348000,-66.586000,-16.056000,-1.291000,0.173000,0.199000,-0.371000,-0.002000
296,-70500.000,81.492000,-65.162000,-19.035000,-1.540000,0.164000,0.207000,-0.380000,0.000000
297,-70400.000,82.605000,-63.607000,-22.054000,-1.735000,0.156000,0.216000,-0.371000,0.000000
298,-70300.000,83.648000,-61.965000,-25.150000,-1.960000,0.138000,0.233000,-0.380000,0.000000
299,-70200.000,84.574000,-60.262000,-28.285000,-2.248000,0.121000,0.251000,-0.380000,0.000000
300,-70100.000,85.414000,-58.473000,-31.404000,-2.536000,0.121000,0.277000,-0.397000,-0.002000
301,-70000.000,86.115000,-56.520000,-34.461000,-2.746000,0.086000,0.285000,-0.380000,0.000000
302,-69900.000,86.698000,-54.420000,-37.448000,-2.948000,0.060000,0.294000,-0.380000,0.002000
303,-69800.000,87.041000,-52.226000,-40.389000,-3.174000,0.035000,0.320000,-0.354000,0.002000
304,-69700.000,87.181000,-49.932000,-43.283000,-3.431000,0.000000,0.346000,-0.345000,0.000000
305,-69600.000,87.033000,-47.536000,-46.060000,-3.734000,-0.043000,0.363000,-0.320000,0.000000
306,-69500.000,86.745000,-44.953000,-48.642000,-3.882000,-0.052000,0.372000,-0.320000,0.000000
307,-69400.000,86.247000,-42.238000,-51.069000,-4.022000,-0.104000,0.389000,-0.302000,0.000000
308,-69300.000,85.531000,-39.493000,-53.388000,-4.178000,-0.121000,0.397000,-0.285000,0.000000
309,-69200.000,84.590000,-36.739000,-55.589000,-4.388000,-0.147000,0.397000,-0.250000,0.000000
310,-69100.000,83.477000,-33.985000,-57.666000,-4.668000,-0.173000,0.397000,-0.250000,0.000000
311,-69000.000,82.341000,-31.130000,-59.549000,-4.738000,-0.181000,0.406000,-0.233000,0.002000
312,-68900.000,81.134000,-28.291000,-61.330000,-4.839000,-0.190000,0.397000,-0.225000,0.000000
313,-68800.000,79.881000,-25.530000,-63.041000,-4.940000,-0.190000,0.397000,-0.216000,0.000000
314,-68700.000,78.582000,-22.862000,-64.761000,-5.127000,-0.181000,0.380000,-0.199000,0.000000
315,-68600.000,77.306000,-20.287000,-66.441000,-5.337000,-0.173000,0.363000,-0.199000,0.000000
316,-68500.000,76.154000,-17.681000,-68.012000,-5.414000,-0.173000,0.363000,-0.207000,0.000000
317,-68400.000,75.072000,-15.169000,-69.545000,-5.477000,-0.164000,0.337000,-0.199000,-0.002000
318,-68300.000,74.029000,-12.765000,-71.108000,-5.609000,-0.147000,0.346000,-0.190000,0.000000
319,-68200.000,72.971000,-10.455000,-72.680000,-5.788000,-0.147000,0.328000,-0.181000,-0.002000
320,-68100.000,71.952000,-8.199000,-74.228000,-5.959000,-0.156000,0.320000,-0.190000,0.002000
321,-68000.000,71.002000,-5.904000,-75.690000,-6.021000,-0.147000,0.320000,-0.181000,0.000000
322,-67900.000,70.053000,-3.640000,-77.122000,-6.107000,-0.138000,0.302000,-0.181000,0.002000
323,-67800.000,69.033000,-1.392000,-78.568000,-6.208000,-0.138000,0.320000,-0.190000,-0.003000
324,-67700.000,67.921000,0.863000,-79.984000,-6.379000,-0.156000,0.328000,-0.164000,0.002000
325,-67600.000,66.746000,3.143000,-81.353000,-6.511000,-0.164000,0.328000,-0.173000,-0.002000
326,-67500.000,65.524000,5.492000,-82.590000,-6.581000,-0.181000,0.337000,-0.155000,0.002000
327,-67400.000,64.209000,7.911000,-83.796000,-6.636000,-0.190000,0.337000,-0.147000,0.003000
328,-67300.000,62.738000,10.369000,-84.994000,-6.737000,-0.207000,0.363000,-0.147000,0.000000
329,-67200.000,61.135000,12.889000,-86.122000,-6.869000,-0.216000,0.354000,-0.147000,0.000000
330,-67100.000,59.423000,15.503000,-87.195000,-6.970000,-0.233000,0.363000,-0.130000,0.000000
331,-67000.000,57.602000,18.233000,-88.230000,-7.048000,-0.242000,0.380000,-0.121000,0.000000
332,-66900.000,55.672000,21.034000,-89.179000,-7.095000,-0.285000,0.406000,-0.121000,0.000000
333,-66800.000,53.579000,23.888000,-90.081000,-7.157000,-0.285000,0.397000,-0.112000,0.000000
334,-66700.000,51.353000,26.759000,-90.883000,-7.250000,-0.302000,0.397000,-0.078000,0.000000
335,-66600.000,49.018000,29.660000,-91.552000,-7.297000,-0.328000,0.397000,-0.078000,0.000000
336,-66500.000,46.575000,32.562000,-92.050000,-7.328000,-0.346000,0.397000,-0.052000,0.000000
337,-66400.000,43.991000,35.409000,-92.376000,-7.367000,-0.363000,0.380000,-0.026000,0.000000
338,-66300.000,41.283000,38.186000,-92.501000,-7.390000,-0.380000,0.372000,-0.026000,0.000000
339,-66200.000,38.497000,40.924000,-92.392000,-7.359000,-0.397000,0.372000,0.009000,0.002000
340,-66100.000,35.665000,43.538000,-92.073000,-7.313000,-0.406000,0.346000,0.043000,0.000000
341,-66000.000,32.754000,46.019000,-91.591000,-7.266000,-0.397000,0.328000,0.060000,-0.002000
342,-65900.000,29.820000,48.314000,-90.945000,-7.266000,-0.406000,0.311000,0.086000,0.002000
343,-65800.000,26.933000,50.468000,-90.144000,-7.211000,-0.406000,0.277000,0.104000,0.000000
344,-65700.000,24.147000,52.514000,-89.179000,-7.103000,-0.380000,0.268000,0.121000,0.000000
345,-65600.000,21.431000,54.420000,-88.152000,-6.963000,-0.380000,0.251000,0.121000,0.002000
346,-65500.000,18.754000,56.170000,-87.118000,-6.916000,-0.371000,0.225000,0.121000,0.002000
347,-65400.000,16.163000,57.773000,-86.099000,-6.877000,-0.346000,0.207000,0.112000,-0.002000
348,-65300.000,13.688000,59.328000,-85.064000,-6.823000,-0.337000,0.207000,0.121000,0.000000
349,-65200.000,11.346000,60.861000,-84.029000,-6.698000,-0.320000,0.207000,0.121000,0.000000
350,-65100.000,9.089000,62.346000,-83.010000,-6.542000,-0.311000,0.199000,0.112000,0.000000
351,-65000.000,6.833000,63.708000,-82.116000,-6.542000,-0.311000,0.199000,0.121000,0.000000
352,-64900.000,4.638000,65.046000,-81.206000,-6.504000,-0.294000,0.190000,0.121000,-0.002000
353,-64800.000,2.459000,66.384000,-80.280000,-6.457000,-0.311000,0.190000,0.121000,0.000000
354,-64700.000,0.350000,67.722000,-79.269000,-6.340000,-0.302000,0.173000,0.121000,-0.002000
355,-64600.000,-1.813000,69.083000,-78.195000,-6.169000,-0.320000,0.173000,0.121000,-0.002000
356,-64500.000,-4.054000,70.327000,-77.129000,-6.138000,-0.320000,0.173000,0.138000,0.002000
357,-64400.000,-6.381000,71.580000,-75.970000,-6.091000,-0.337000,0.173000,0.147000,0.000000
358,-64300.000,-8.770000,72.809000,-74.687000,-6.013000,-0.328000,0.173000,0.155000,0.000000
359,-64200.000,-11.175000,74.077000,-73.263000,-5.866000,-0.337000,0.164000,0.173000,-0.002000
360,-64100.000,-13.642000,75.360000,-71.715000,-5.648000,-0.354000,0.173000,0.190000,0.002000
361,-64000.000,-16.264000,76.543000,-70.136000,-5.586000,-0.380000,0.164000,0.207000,0.000000
362,-63900.000,-18.957000,77.694000,-68.448000,-5.484000,-0.380000,0.156000,0.207000,0.000000
363,-63800.000,-21.727000,78.861000,-66.628000,-5.376000,-0.380000,0.156000,0.225000,0.002000
364,-63700.000,-24.513000,80.051000,-64.675000,-5.165000,-0.389000,0.164000,0.225000,0.000000
365,-63600.000,-27.353000,81.257000,-62.614000,-4.924000,-0.406000,0.156000,0.242000,-0.002000
366,-63500.000,-30.287000,82.314000,-60.521000,-4.800000,-0.406000,0.147000,0.250000,0.000000
367,-63400.000,-33.268000,83.318000,-58.327000,-4.683000,-0.397000,0.130000,0.268000,0.000000
368,-63300.000,-36.186000,84.220000,-56.033000,-4.520000,-0.397000,0.121000,0.276000,0.000000
369,-63200.000,-39.026000,85.068000,-53.590000,-4.294000,-0.397000,0.104000,0.285000,-0.002000
370,-63100.000,-41.805000,85.745000,-51.038000,-4.022000,-0.380000,0.078000,0.302000,0.000000
371,-63000.000,-44.552000,86.180000,-48.425000,-3.843000,-0.363000,0.035000,0.311000,0.000000
372,-62900.000,-47.174000,86.414000,-45.741000,-3.680000,-0.354000,0.000000,0.320000,0.000000
373,-62800.000,-49.656000,86.460000,-42.925000,-3.470000,-0.328000,-0.009000,0.337000,-0.002000
374,-62700.000,-51.952000,86.336000,-40.015000,-3.182000,-0.320000,-0.052000,0.345000,0.002000
375,-62600.000,-54.100000,85.986000,-37.083000,-2.941000,-0.276000,-0.086000,0.345000,0.000000
376,-62500.000,-56.100000,85.434000,-34.142000,-2.699000,-0.259000,-0.104000,0.345000,-0.002000
377,-62400.000,-57.936000,84.726000,-31.241000,-2.521000,-0.233000,-0.121000,0.345000,0.000000
378,-62300.000,-59.633000,83.909000,-28.339000,-2.287000,-0.207000,-0.138000,0.345000,0.000000
379,-62200.000,-61.135000,83.030000,-25.469000,-2.023000,-0.207000,-0.138000,0.328000,-0.002000
380,-62100.000,-62.559000,82.042000,-22.723000,-1.828000,-0.181000,-0.156000,0.337000,0.000000
381,-62000.000,-63.882000,81.039000,-20.062000,-1.634000,-0.173000,-0.156000,0.311000,0.000000
382,-61900.000,-65.111000,80.074000,-17.456000,-1.400000,-0.164000,-0.156000,0.302000,0.000000
383,-61800.000,-66.294000,79.094000,-14.944000,-1.206000,-0.164000,-0.147000,0.285000,0.000000
384,-61700.000,-67.462000,78.129000,-12.516000,-1.027000,-0.156000,-0.156000,0.285000,0.002000
385,-61600.000,-68.605000,77.188000,-10.136000,-0.864000,-0.164000,-0.138000,0.294000,0.000000
386,-61500.000,-69.726000,76.286000,-7.763000,-0.677000,-0.156000,-0.138000,0.285000,0.002000
387,-61400.000,-70.831000,75.399000,-5.360000,-0.428000,-0.147000,-0.130000,0.276000,-0.002000
388,-61300.000,-71.952000,74.489000,-2.972000,-0.226000,-0.156000,-0.138000,0.276000,-0.002000
389,-61200.000,-73.135000,73.532000,-0.560000,-0.101000,-0.156000,-0.147000,0.294000,0.000000
390,-61100.000,-74.325000,72.529000,1.914000,0.070000,-0.156000,-0.138000,0.302000,-0.002000
391,-61000.000,-75.485000,71.541000,4.520000,0.327000,-0.164000,-0.156000,0.311000,0.002000
392,-60900.000,-76.660000,70.491000,7.172000,0.568000,-0.164000,-0.164000,0.328000,0.000000
393,-60800.000,-77.835000,69.332000,9.879000,0.786000,-0.164000,-0.181000,0.337000,-0.002000
394,-60700.000,-79.002000,68.072000,12.641000,0.972000,-0.147000,-0.190000,0.345000,0.002000
395,-60600.000,-80.201000,66.710000,15.480000,1.136000,-0.156000,-0.190000,0.345000,0.000000
396,-60500.000,-81.282000,65.318000,18.460000,1.439000,-0.164000,-0.225000,0.345000,0.000000
397,-60400.000,-82.333000,63.824000,21.509000,1.719000,-0.147000,-0.225000,0.371000,0.000000
398,-60300.000,-83.337000,62.199000,24.613000,1.968000,-0.138000,-0.242000,0.380000,0.002000
399,-60200.000,-84.333000,60.425000,27.740000,2.194000,-0.121000,-0.251000,0.371000,0.000000
400,-60100.000,-85.235000,58.519000,30.813000,2.342000,-0.112000,-0.268000,0.371000,-0.002000
401,-60000.000,-85.951000,56.606000,33.963000,2.668000,-0.095000,-0.277000,0.380000,0.000000
402,-59900.000,-86.481000,54.560000,37.098000,2.956000,-0.060000,-0.311000,0.354000,0.000000
403,-59800.000,-86.870000,52.366000,40.124000,3.213000,-0.052000,-0.320000,0.345000,0.002000
404,-59700.000,-87.064000,49.994000,43.034000,3.392000,-0.009000,-0.346000,0.345000,0.000000
405,-59600.000,-87.072000,47.481000,45.795000,3.540000,0.026000,-0.346000,0.311000,-0.002000
406,-59500.000,-86.784000,44.938000,48.510000,3.812000,0.052000,-0.372000,0.311000,0.000000
407,-59400.000,-86.263000,42.301000,51.093000,4.061000,0.095000,-0.389000,0.285000,0.000000
408,-59300.000,-85.554000,39.563000,53.465000,4.255000,0.121000,-0.389000,0.250000,0.002000
409,-59200.000,-84.706000,36.747000,55.651000,4.395000,0.156000,-0.397000,0.233000,0.000000
410,-59100.000,-83.702000,33.915000,57.658000,4.481000,0.164000,-0.406000,0.225000,0.000000
411,-59000.000,-82.543000,31.115000,59.626000,4.675000,0.181000,-0.389000,0.216000,-0.002000
412,-58900.000,-81.274000,28.369000,61.470000,4.878000,0.199000,-0.389000,0.207000,0.002000
413,-58800.000,-80.014000,25.646000,63.181000,5.025000,0.199000,-0.380000,0.199000,0.000000
414,-58700.000,-78.769000,22.924000,64.792000,5.103000,0.190000,-0.372000,0.199000,0.000000
415,-58600.000,-77.539000,20.287000,66.371000,5.197000,0.190000,-0.372000,0.181000,0.000000
416,-58500.000,-76.325000,17.767000,67.950000,5.360000,0.173000,-0.354000,0.181000,0.000000
417,-58400.000,-75.150000,15.332000,69.514000,5.523000,0.164000,-0.337000,0.173000,0.002000
418,-58300.000,-74.053000,12.928000,71.015000,5.640000,0.164000,-0.337000,0.164000,0.000000
419,-58200.000,-73.018000,10.564000,72.493000,5.710000,0.156000,-0.320000,0.173000,0.002000
420,-58100.000,-72.006000,8.261000,73.963000,5.842000,0.138000,-0.311000,0.173000,-0.002000
421,-58000.000,-70.995000,5.982000,75.449000,5.959000,0.147000,-0.320000,0.164000,0.000000
422,-57900.000,-69.967000,3.742000,76.896000,6.083000,0.138000,-0.320000,0.164000,0.002000
423,-57800.000,-68.940000,1.478000,78.312000,6.216000,0.156000,-0.320000,0.155000,-0.002000
424,-57700.000,-67.835000,-0.825000,79.720000,6.325000,0.156000,-0.320000,0.164000,0.000000
425,-57600.000,-66.668000,-3.127000,81.089000,6.426000,0.173000,-0.311000,0.147000,0.000000
426,-57500.000,-65.438000,-5.484000,82.388000,6.542000,0.181000,-0.328000,0.147000,0.002000
427,-57400.000,-64.123000,-7.919000,83.648000,6.612000,0.190000,-0.346000,0.130000,-0.002000
428,-57300.000,-62.699000,-10.416000,84.862000,6.690000,0.207000,-0.337000,0.130000,0.002000
429,-57200.000,-61.127000,-12.944000,86.044000,6.823000,0.216000,-0.363000,0.121000,0.000000
430,-57100.000,-59.415000,-15.565000,87.180000,6.947000,0.242000,-0.363000,0.130000,0.000000
431,-57000.000,-57.625000,-18.280000,88.246000,7.025000,0.268000,-0.380000,0.121000,0.000000
432,-56900.000,-55.726000,-21.111000,89.249000,7.056000,0.268000,-0.389000,0.112000,0.000000
433,-56800.000,-53.688000,-23.974000,90.159000,7.110000,0.285000,-0.389000,0.104000,0.000000
434,-56700.000,-51.485000,-26.829000,90.992000,7.211000,0.302000,-0.389000,0.078000,0.000000
435,-56600.000,-49.143000,-29.668000,91.715000,7.351000,0.320000,-0.397000,0.060000,0.000000
436,-56500.000,-46.723000,-32.562000,92.197000,7.336000,0.337000,-0.389000,0.035000,0.002000
437,-56400.000,-44.186000,-35.424000,92.477000,7.320000,0.371000,-0.372000,0.009000,0.000000
438,-56300.000,-41.501000,-38.240000,92.563000,7.289000,0.380000,-0.372000,-0.017000,0.000000
439,-56200.000,-38.700000,-40.901000,92.477000,7.313000,0.389000,-0.354000,-0.043000,0.000000
440,-56100.000,-35.781000,-43.444000,92.205000,7.383000,0.406000,-0.337000,-0.078000,0.000000
441,-56000.000,-32.871000,-45.941000,91.645000,7.281000,0.423000,-0.320000,-0.095000,-0.003000
442,-55900.000,-29.968000,-48.298000,90.883000,7.180000,0.415000,-0.294000,-0.121000,-0.002000
443,-55800.000,-27.066000,-50.499000,90.011000,7.056000,0.406000,-0.277000,-0.121000,-0.002000
444,-55700.000,-24.171000,-52.499000,89.078000,7.048000,0.406000,-0.251000,-0.155000,0.002000
445,-55600.000,-21.338000,-54.342000,88.098000,7.056000,0.380000,-0.233000,-0.155000,0.000000
446,-55500.000,-18.645000,-56.139000,86.985000,6.916000,0.380000,-0.225000,-0.155000,0.000000
447,-55400.000,-16.101000,-57.850000,85.881000,6.784000,0.346000,-0.207000,-0.130000,-0.002000
448,-55300.000,-13.634000,-59.453000,84.815000,6.659000,0.346000,-0.216000,-0.147000,0.000000
449,-55200.000,-11.198000,-60.939000,83.866000,6.651000,0.328000,-0.190000,-0.138000,0.002000
450,-55100.000,-8.871000,-62.354000,82.956000,6.651000,0.320000,-0.199000,-0.130000,-0.002000
451,-55000.000,-6.685000,-63.809000,82.022000,6.527000,0.302000,-0.190000,-0.121000,0.000000
452,-54900.000,-4.560000,-65.225000,81.097000,6.410000,0.294000,-0.181000,-0.121000,0.000000
453,-54800.000,-2.451000,-66.578000,80.194000,6.325000,0.294000,-0.173000,-0.112000,0.000000
454,-54700.000,-0.319000,-67.869000,79.307000,6.294000,0.302000,-0.181000,-0.130000,0.000000
455,-54600.000,1.844000,-69.137000,78.366000,6.286000,0.294000,-0.181000,-0.130000,0.000000
456,-54500.000,3.992000,-70.436000,77.308000,6.153000,0.311000,-0.173000,-0.147000,0.002000
457,-54400.000,6.218000,-71.720000,76.134000,6.013000,0.311000,-0.173000,-0.155000,0.002000
458,-54300.000,8.521000,-72.972000,74.873000,5.897000,0.328000,-0.164000,-0.164000,0.000000
459,-54200.000,10.957000,-74.155000,73.528000,5.850000,0.337000,-0.173000,-0.190000,0.000000
460,-54100.000,13.439000,-75.345000,72.050000,5.749000,0.354000,-0.164000,-0.190000,0.002000
461,-54000.000,15.992000,-76.543000,70.432000,5.601000,0.354000,-0.164000,-0.207000,0.002000
462,-53900.000,18.630000,-77.741000,68.673000,5.422000,0.380000,-0.156000,-0.233000,0.002000
463,-53800.000,21.385000,-78.915000,66.838000,5.259000,0.389000,-0.156000,-0.242000,-0.002000
464,-53700.000,24.233000,-80.035000,64.893000,5.165000,0.397000,-0.164000,-0.250000,0.002000
465,-53600.000,27.143000,-81.171000,62.839000,4.994000,0.415000,-0.156000,-0.259000,0.000000
466,-53500.000,30.093000,-82.268000,60.677000,4.823000,0.406000,-0.147000,-0.276000,0.000000
467,-53400.000,33.073000,-83.302000,58.405000,4.644000,0.406000,-0.130000,-0.276000,0.000000
468,-53300.000,36.038000,-84.259000,56.040000,4.450000,0.423000,-0.121000,-0.294000,0.000000
469,-53200.000,38.956000,-85.091000,53.598000,4.232000,0.397000,-0.095000,-0.302000,-0.002000
470,-53100.000,41.828000,-85.760000,51.046000,4.045000,0.380000,-0.078000,-0.311000,0.002000
471,-53000.000,44.575000,-86.266000,48.401000,3.804000,0.371000,-0.043000,-0.328000,0.002000
472,-52900.000,47.229000,-86.538000,45.694000,3.633000,0.354000,-0.009000,-0.337000,0.000000
473,-52800.000,49.742000,-86.632000,42.917000,3.438000,0.328000,0.017000,-0.337000,0.000000
474,-52700.000,52.053000,-86.515000,40.023000,3.158000,0.302000,0.052000,-0.363000,0.003000
475,-52600.000,54.201000,-86.219000,37.129000,2.909000,0.276000,0.069000,-0.354000,-0.002000
476,-52500.000,56.162000,-85.698000,34.251000,2.684000,0.242000,0.095000,-0.354000,0.000000
477,-52400.000,58.006000,-84.990000,31.420000,2.505000,0.225000,0.121000,-0.354000,0.000000
478,-52300.000,59.625000,-84.174000,28.596000,2.310000,0.216000,0.138000,-0.328000,0.000000
479,-52200.000,61.111000,-83.310000,25.803000,2.054000,0.199000,0.147000,-0.345000,0.002000
480,-52100.000,62.419000,-82.400000,23.088000,1.766000,0.181000,0.147000,-0.328000,0.000000
481,-52000.000,63.703000,-81.373000,20.506000,1.610000,0.164000,0.164000,-0.328000,0.000000
