点号,相对时间(微秒),  1:母线电压Ua(V),  2:母线电压Ub(V),  3:母线电压Uc(V),  4:母线零序电压3Uo(V),  5:降压变高压侧电流Ia(A),  6:降压变高压侧电流Ib(A),  7:降压变高压侧电流Ic(A),  8:降压变高压侧电流3Io(A)
263,-73800.000,-46.801000,86.639000,-46.386000,-3.711000,-0.354000,0.017000,0.320000,0.000000
264,-73700.000,-49.337000,86.725000,-43.664000,-3.555000,-0.328000,0.000000,0.328000,-0.002000
265,-73600.000,-51.649000,86.678000,-40.762000,-3.252000,-0.320000,-0.035000,0.337000,-0.002000
266,-73500.000,-53.843000,86.422000,-37.830000,-3.011000,-0.285000,-0.078000,0.354000,-0.003000
267,-73400.000,-55.859000,85.939000,-34.912000,-2.731000,-0.251000,-0.095000,0.345000,-0.002000
268,-73300.000,-57.734000,85.239000,-32.042000,-2.567000,-0.242000,-0.121000,0.328000,-0.002000
269,-73200.000,-59.469000,84.391000,-29.179000,-2.419000,-0.225000,-0.130000,0.345000,-0.002000
270,-73100.000,-60.987000,83.543000,-26.301000,-2.124000,-0.181000,-0.138000,0.337000,0.000000
271,-73000.000,-62.388000,82.594000,-23.501000,-1.875000,-0.190000,-0.156000,0.328000,-0.002000
272,-72900.000,-63.687000,81.599000,-20.778000,-1.618000,-0.173000,-0.156000,0.320000,0.000000
273,-72800.000,-64.971000,80.533000,-18.187000,-1.486000,-0.147000,-0.156000,0.311000,-0.002000
274,-72700.000,-66.177000,79.483000,-15.667000,-1.354000,-0.156000,-0.147000,0.302000,0.000000
275,-72600.000,-67.306000,78.526000,-13.139000,-1.081000,-0.138000,-0.156000,0.302000,-0.002000
276,-72500.000,-68.395000,77.562000,-10.665000,-0.856000,-0.156000,-0.147000,0.285000,-0.002000
277,-72400.000,-69.500000,76.605000,-8.246000,-0.638000,-0.147000,-0.147000,0.285000,-0.003000
278,-72300.000,-70.660000,75.609000,-5.873000,-0.513000,-0.156000,-0.147000,0.294000,-0.003000
279,-72200.000,-71.812000,74.637000,-3.469000,-0.366000,-0.156000,-0.156000,0.294000,-0.002000
280,-72100.000,-72.924000,73.696000,-0.965000,-0.109000,-0.164000,-0.147000,0.294000,0.000000
281,-72000.000,-74.076000,72.708000,1.602000,0.109000,-0.164000,-0.156000,0.311000,0.000000
282,-71900.000,-75.243000,71.650000,4.185000,0.342000,-0.156000,-0.156000,0.320000,-0.003000
283,-71800.000,-76.473000,70.530000,6.807000,0.482000,-0.164000,-0.173000,0.311000,0.000000
284,-71700.000,-77.671000,69.371000,9.522000,0.692000,-0.164000,-0.173000,0.337000,0.000000
285,-71600.000,-78.823000,68.142000,12.353000,0.949000,-0.164000,-0.181000,0.337000,-0.002000
286,-71500.000,-79.975000,66.843000,15.239000,1.206000,-0.164000,-0.199000,0.345000,0.000000
287,-71400.000,-81.103000,65.442000,18.180000,1.439000,-0.147000,-0.216000,0.354000,0.000000
288,-71300.000,-82.224000,63.926000,21.143000,1.618000,-0.138000,-0.225000,0.363000,0.000000
289,-71200.000,-83.259000,62.339000,24.208000,1.875000,-0.130000,-0.233000,0.363000,-0.002000
290,-71100.000,-84.224000,60.658000,27.320000,2.139000,-0.147000,-0.242000,0.371000,-0.003000
291,-71000.000,-85.095000,58.885000,30.439000,2.412000,-0.112000,-0.259000,0.363000,-0.002000
292,-70900.000,-85.858000,56.987000,33.528000,2.661000,-0.104000,-0.277000,0.363000,0.000000
293,-70800.000,-86.488000,54.941000,36.569000,2.871000,-0.069000,-0.294000,0.354000,-0.002000
294,-70700.000,-86.924000,52.794000,39.595000,3.104000,-0.052000,-0.320000,0.354000,-0.003000
295,-70600.000,-87.142000,50.523000,42.520000,3.368000,-0.017000,-0.346000,0.337000,-0.002000
296,-70500.000,-87.189000,48.096000,45.290000,3.547000,0.017000,-0.346000,0.320000,-0.002000
297,-70400.000,-86.963000,45.552000,47.981000,3.750000,0.043000,-0.372000,0.320000,0.000000
298,-70300.000,-86.512000,42.946000,50.572000,4.006000,0.086000,-0.380000,0.294000,-0.003000
299,-70200.000,-85.835000,40.255000,52.983000,4.216000,0.112000,-0.380000,0.276000,-0.003000
300,-70100.000,-84.994000,37.447000,55.185000,4.364000,0.164000,-0.415000,0.242000,-0.002000
301,-70000.000,-84.021000,34.615000,57.246000,4.473000,0.164000,-0.406000,0.225000,0.000000
302,-69900.000,-82.870000,31.792000,59.214000,4.621000,0.173000,-0.397000,0.216000,-0.003000
303,-69800.000,-81.609000,28.991000,61.066000,4.815000,0.190000,-0.406000,0.207000,-0.002000
304,-69700.000,-80.278000,26.261000,62.824000,5.002000,0.190000,-0.397000,0.190000,0.000000
305,-69600.000,-79.002000,23.500000,64.434000,5.080000,0.190000,-0.380000,0.181000,-0.002000
306,-69500.000,-77.741000,20.800000,66.021000,5.173000,0.190000,-0.372000,0.190000,-0.002000
307,-69400.000,-76.496000,18.171000,67.600000,5.282000,0.181000,-0.363000,0.181000,0.000000
308,-69300.000,-75.251000,15.682000,69.179000,5.461000,0.173000,-0.346000,0.173000,-0.003000
309,-69200.000,-74.068000,13.270000,70.727000,5.656000,0.156000,-0.354000,0.173000,-0.002000
310,-69100.000,-73.018000,10.836000,72.205000,5.702000,0.156000,-0.337000,0.164000,-0.002000
311,-69000.000,-71.983000,8.448000,73.675000,5.788000,0.147000,-0.337000,0.173000,-0.003000
312,-68900.000,-70.948000,6.130000,75.161000,5.897000,0.147000,-0.328000,0.164000,-0.002000
313,-68800.000,-69.866000,3.866000,76.655000,6.068000,0.147000,-0.320000,0.164000,-0.002000
314,-68700.000,-68.777000,1.595000,78.133000,6.239000,0.156000,-0.328000,0.164000,-0.003000
315,-68600.000,-67.711000,-0.755000,79.525000,6.286000,0.164000,-0.337000,0.155000,0.000000
316,-68500.000,-66.559000,-3.127000,80.863000,6.371000,0.173000,-0.328000,0.155000,-0.002000
317,-68400.000,-65.329000,-5.507000,82.193000,6.449000,0.173000,-0.328000,0.155000,0.000000
318,-68300.000,-63.967000,-7.895000,83.524000,6.620000,0.199000,-0.337000,0.138000,-0.003000
319,-68200.000,-62.512000,-10.346000,84.784000,6.776000,0.199000,-0.354000,0.138000,-0.002000
320,-68100.000,-61.010000,-12.920000,85.920000,6.815000,0.216000,-0.346000,0.138000,-0.003000
321,-68000.000,-59.399000,-15.557000,87.001000,6.861000,0.233000,-0.380000,0.121000,-0.002000
322,-67900.000,-57.641000,-18.226000,88.059000,6.955000,0.268000,-0.372000,0.121000,-0.003000
323,-67800.000,-55.726000,-20.917000,89.125000,7.087000,0.268000,-0.372000,0.112000,-0.002000
324,-67700.000,-53.703000,-23.694000,90.066000,7.204000,0.276000,-0.389000,0.095000,-0.003000
325,-67600.000,-51.618000,-26.541000,90.852000,7.211000,0.285000,-0.389000,0.069000,-0.002000
326,-67500.000,-49.400000,-29.404000,91.528000,7.227000,0.320000,-0.397000,0.052000,-0.002000
327,-67400.000,-47.034000,-32.258000,92.088000,7.266000,0.328000,-0.389000,0.043000,0.000000
328,-67300.000,-44.489000,-35.051000,92.485000,7.344000,0.363000,-0.380000,0.009000,0.002000
329,-67200.000,-41.843000,-37.805000,92.664000,7.383000,0.371000,-0.380000,-0.017000,-0.002000
330,-67100.000,-39.120000,-40.512000,92.579000,7.351000,0.389000,-0.363000,-0.035000,-0.002000
331,-67000.000,-36.342000,-43.149000,92.306000,7.274000,0.415000,-0.346000,-0.052000,0.000000
332,-66900.000,-33.439000,-45.630000,91.840000,7.250000,0.406000,-0.337000,-0.086000,0.000000
333,-66800.000,-30.505000,-47.940000,91.194000,7.243000,0.415000,-0.311000,-0.104000,-0.002000
334,-66700.000,-27.610000,-50.149000,90.393000,7.173000,0.415000,-0.285000,-0.121000,-0.002000
335,-66600.000,-24.754000,-52.203000,89.451000,7.095000,0.397000,-0.259000,-0.130000,-0.003000
336,-66500.000,-21.945000,-54.124000,88.440000,7.017000,0.389000,-0.259000,-0.147000,-0.002000
337,-66400.000,-19.214000,-55.937000,87.382000,6.931000,0.380000,-0.242000,-0.147000,-0.002000
338,-66300.000,-16.599000,-57.625000,86.277000,6.846000,0.354000,-0.225000,-0.147000,-0.003000
339,-66200.000,-14.078000,-59.243000,85.227000,6.745000,0.346000,-0.216000,-0.138000,-0.002000
340,-66100.000,-11.626000,-60.791000,84.193000,6.667000,0.328000,-0.207000,-0.147000,-0.002000
341,-66000.000,-9.260000,-62.253000,83.220000,6.620000,0.328000,-0.190000,-0.138000,-0.003000
342,-65900.000,-6.988000,-63.677000,82.248000,6.574000,0.311000,-0.199000,-0.121000,0.000000
343,-65800.000,-4.817000,-65.077000,81.291000,6.441000,0.311000,-0.181000,-0.130000,-0.002000
344,-65700.000,-2.677000,-66.454000,80.334000,6.340000,0.302000,-0.181000,-0.121000,-0.002000
345,-65600.000,-0.521000,-67.753000,79.393000,6.301000,0.302000,-0.181000,-0.138000,-0.002000
346,-65500.000,1.681000,-69.028000,78.413000,6.270000,0.320000,-0.181000,-0.138000,-0.002000
347,-65400.000,3.883000,-70.281000,77.347000,6.192000,0.311000,-0.164000,-0.155000,-0.002000
348,-65300.000,6.093000,-71.588000,76.141000,6.037000,0.320000,-0.173000,-0.164000,0.000000
349,-65200.000,8.389000,-72.840000,74.866000,5.889000,0.328000,-0.156000,-0.173000,-0.003000
350,-65100.000,10.801000,-74.022000,73.551000,5.842000,0.337000,-0.156000,-0.181000,-0.002000
351,-65000.000,13.284000,-75.197000,72.096000,5.757000,0.354000,-0.156000,-0.190000,0.002000
352,-64900.000,15.836000,-76.387000,70.517000,5.656000,0.354000,-0.156000,-0.207000,-0.003000
353,-64800.000,18.435000,-77.585000,68.806000,5.453000,0.371000,-0.164000,-0.216000,-0.003000
354,-64700.000,21.089000,-78.798000,66.970000,5.251000,0.389000,-0.164000,-0.225000,-0.002000
355,-64600.000,23.891000,-79.911000,65.126000,5.158000,0.406000,-0.156000,-0.233000,0.000000
356,-64500.000,26.754000,-81.008000,63.166000,5.049000,0.406000,-0.147000,-0.259000,-0.002000
357,-64400.000,29.672000,-82.089000,61.089000,4.924000,0.415000,-0.138000,-0.268000,-0.002000
358,-64300.000,32.544000,-83.162000,58.864000,4.683000,0.415000,-0.138000,-0.259000,-0.003000
359,-64200.000,35.416000,-84.166000,56.546000,4.411000,0.397000,-0.130000,-0.285000,-0.002000
360,-64100.000,38.349000,-84.975000,54.220000,4.302000,0.406000,-0.104000,-0.294000,-0.002000
361,-64000.000,41.213000,-85.659000,51.770000,4.139000,0.389000,-0.078000,-0.311000,0.000000
362,-63900.000,43.991000,-86.188000,49.210000,3.967000,0.380000,-0.060000,-0.328000,-0.003000
363,-63800.000,46.606000,-86.601000,46.480000,3.687000,0.363000,-0.026000,-0.337000,-0.002000
364,-63700.000,49.096000,-86.787000,43.687000,3.392000,0.337000,0.000000,-0.345000,-0.002000
365,-63600.000,51.509000,-86.678000,40.887000,3.244000,0.311000,0.043000,-0.345000,-0.002000
366,-63500.000,53.742000,-86.383000,38.047000,3.057000,0.294000,0.060000,-0.363000,0.000000
367,-63400.000,55.789000,-85.924000,35.138000,2.847000,0.268000,0.086000,-0.354000,0.000000
368,-63300.000,57.602000,-85.317000,32.221000,2.567000,0.251000,0.121000,-0.363000,-0.005000
369,-63200.000,59.267000,-84.555000,29.335000,2.287000,0.216000,0.130000,-0.354000,-0.002000
370,-63100.000,60.831000,-83.660000,26.558000,2.116000,0.199000,0.138000,-0.345000,0.000000
371,-63000.000,62.255000,-82.696000,23.851000,1.937000,0.181000,0.138000,-0.345000,-0.002000
372,-62900.000,63.563000,-81.684000,21.182000,1.735000,0.156000,0.147000,-0.337000,0.000000
373,-62800.000,64.761000,-80.704000,18.545000,1.470000,0.164000,0.147000,-0.320000,0.000000
374,-62700.000,65.921000,-79.693000,16.002000,1.268000,0.156000,0.164000,-0.320000,-0.003000
375,-62600.000,67.080000,-78.658000,13.543000,1.097000,0.164000,0.156000,-0.311000,-0.002000
376,-62500.000,68.193000,-77.647000,11.116000,0.926000,0.147000,0.147000,-0.311000,-0.003000
377,-62400.000,69.306000,-76.667000,8.658000,0.731000,0.156000,0.147000,-0.320000,0.000000
378,-62300.000,70.388000,-75.726000,6.192000,0.498000,0.164000,0.156000,-0.302000,0.000000
379,-62200.000,71.531000,-74.715000,3.734000,0.311000,0.156000,0.138000,-0.311000,-0.003000
380,-62100.000,72.707000,-73.703000,1.252000,0.132000,0.164000,0.147000,-0.320000,0.000000
381,-62000.000,73.866000,-72.677000,-1.361000,-0.101000,0.173000,0.138000,-0.345000,-0.003000
382,-61900.000,75.072000,-71.595000,-4.022000,-0.311000,0.164000,0.156000,-0.337000,-0.002000
383,-61800.000,76.286000,-70.467000,-6.706000,-0.482000,0.173000,0.164000,-0.345000,0.000000
384,-61700.000,77.508000,-69.293000,-9.467000,-0.716000,0.164000,0.173000,-0.354000,-0.002000
385,-61600.000,78.691000,-68.048000,-12.338000,-0.949000,0.173000,0.173000,-0.354000,-0.003000
386,-61500.000,79.858000,-66.749000,-15.270000,-1.214000,0.156000,0.199000,-0.363000,-0.002000
387,-61400.000,81.010000,-65.341000,-18.219000,-1.455000,0.156000,0.207000,-0.371000,-0.002000
388,-61300.000,82.154000,-63.863000,-21.190000,-1.641000,0.156000,0.216000,-0.380000,-0.002000
389,-61200.000,83.220000,-62.269000,-24.216000,-1.859000,0.147000,0.233000,-0.397000,-0.002000
390,-61100.000,84.177000,-60.627000,-27.320000,-2.139000,0.130000,0.242000,-0.380000,-0.002000
391,-61000.000,85.041000,-58.900000,-30.408000,-2.419000,0.104000,0.259000,-0.380000,0.000000
392,-60900.000,85.796000,-57.041000,-33.442000,-2.668000,0.086000,0.285000,-0.380000,-0.002000
393,-60800.000,86.434000,-55.042000,-36.429000,-2.863000,0.069000,0.294000,-0.371000,-0.002000
394,-60700.000,86.893000,-52.872000,-39.354000,-3.050000,0.043000,0.302000,-0.345000,-0.002000
395,-60600.000,87.095000,-50.663000,-42.271000,-3.330000,0.017000,0.320000,-0.363000,-0.002000
396,-60500.000,87.072000,-48.306000,-45.064000,-3.602000,-0.026000,0.354000,-0.337000,-0.002000
397,-60400.000,86.831000,-45.809000,-47.724000,-3.827000,-0.052000,0.354000,-0.320000,-0.002000
398,-60300.000,86.426000,-43.133000,-50.229000,-3.960000,-0.086000,0.389000,-0.294000,-0.002000
399,-60200.000,85.804000,-40.379000,-52.571000,-4.084000,-0.121000,0.397000,-0.285000,0.000000
400,-60100.000,84.916000,-37.641000,-54.842000,-4.325000,-0.138000,0.397000,-0.276000,-0.003000
401,-60000.000,83.874000,-34.856000,-56.966000,-4.528000,-0.164000,0.397000,-0.250000,-0.002000
402,-59900.000,82.714000,-32.025000,-58.934000,-4.707000,-0.181000,0.397000,-0.225000,0.000000
403,-59800.000,81.500000,-29.155000,-60.739000,-4.777000,-0.190000,0.415000,-0.225000,-0.003000
404,-59700.000,80.247000,-26.315000,-62.474000,-4.854000,-0.181000,0.397000,-0.207000,-0.002000
405,-59600.000,78.917000,-23.593000,-64.201000,-5.072000,-0.190000,0.397000,-0.199000,0.000000
406,-59500.000,77.601000,-20.925000,-65.881000,-5.243000,-0.190000,0.389000,-0.207000,0.000000
407,-59400.000,76.341000,-18.303000,-67.483000,-5.391000,-0.173000,0.363000,-0.190000,-0.003000
408,-59300.000,75.189000,-15.705000,-69.039000,-5.446000,-0.173000,0.372000,-0.190000,0.000000
409,-59200.000,74.076000,-13.200000,-70.564000,-5.508000,-0.156000,0.346000,-0.190000,-0.003000
410,-59100.000,72.956000,-10.828000,-72.143000,-5.710000,-0.156000,0.328000,-0.181000,-0.002000
411,-59000.000,71.889000,-8.502000,-73.691000,-5.873000,-0.147000,0.328000,-0.181000,-0.002000
412,-58900.000,70.854000,-6.192000,-75.177000,-5.990000,-0.130000,0.328000,-0.173000,0.000000
413,-58800.000,69.874000,-3.882000,-76.608000,-6.045000,-0.138000,0.328000,-0.181000,-0.002000
414,-58700.000,68.847000,-1.579000,-78.047000,-6.130000,-0.147000,0.320000,-0.181000,-0.003000
415,-58600.000,67.734000,0.700000,-79.494000,-6.294000,-0.156000,0.320000,-0.173000,-0.002000
416,-58500.000,66.567000,2.979000,-80.863000,-6.426000,-0.164000,0.320000,-0.164000,-0.002000
417,-58400.000,65.353000,5.336000,-82.155000,-6.542000,-0.164000,0.328000,-0.155000,-0.002000
418,-58300.000,64.053000,7.732000,-83.391000,-6.589000,-0.190000,0.337000,-0.138000,-0.002000
419,-58200.000,62.645000,10.198000,-84.605000,-6.682000,-0.207000,0.346000,-0.155000,-0.003000
420,-58100.000,61.104000,12.703000,-85.733000,-6.791000,-0.207000,0.354000,-0.138000,-0.003000
421,-58000.000,59.431000,15.246000,-86.853000,-6.916000,-0.233000,0.372000,-0.138000,-0.003000
422,-57900.000,57.687000,17.907000,-87.903000,-6.994000,-0.251000,0.372000,-0.138000,-0.003000
423,-57800.000,55.828000,20.645000,-88.876000,-7.040000,-0.268000,0.389000,-0.130000,0.000000
424,-57700.000,53.835000,23.437000,-89.794000,-7.126000,-0.276000,0.389000,-0.104000,0.000000
425,-57600.000,51.695000,26.261000,-90.610000,-7.180000,-0.294000,0.397000,-0.095000,-0.003000
426,-57500.000,49.477000,29.108000,-91.318000,-7.250000,-0.311000,0.397000,-0.086000,0.000000
427,-57400.000,47.096000,31.971000,-91.886000,-7.281000,-0.328000,0.389000,-0.052000,-0.003000
428,-57300.000,44.575000,34.794000,-92.298000,-7.328000,-0.354000,0.389000,-0.052000,0.000000
429,-57200.000,41.937000,37.571000,-92.501000,-7.367000,-0.363000,0.380000,-0.017000,-0.002000
430,-57100.000,39.221000,40.286000,-92.485000,-7.351000,-0.380000,0.372000,0.017000,-0.002000
431,-57000.000,36.419000,42.954000,-92.228000,-7.297000,-0.389000,0.363000,0.035000,-0.002000
432,-56900.000,33.548000,45.474000,-91.801000,-7.243000,-0.406000,0.337000,0.078000,-0.002000
433,-56800.000,30.630000,47.816000,-91.202000,-7.243000,-0.406000,0.320000,0.095000,-0.002000
434,-56700.000,27.704000,50.009000,-90.463000,-7.235000,-0.406000,0.294000,0.104000,-0.002000
435,-56600.000,24.879000,52.110000,-89.537000,-7.110000,-0.406000,0.268000,0.121000,-0.002000
436,-56500.000,22.108000,54.070000,-88.526000,-7.001000,-0.389000,0.242000,0.121000,0.000000
437,-56400.000,19.400000,55.906000,-87.452000,-6.893000,-0.389000,0.242000,0.138000,-0.002000
438,-56300.000,16.739000,57.563000,-86.410000,-6.869000,-0.371000,0.225000,0.138000,-0.002000
439,-56200.000,14.171000,59.149000,-85.391000,-6.861000,-0.363000,0.207000,0.130000,-0.002000
440,-56100.000,11.751000,60.728000,-84.302000,-6.706000,-0.337000,0.207000,0.130000,-0.002000
441,-56000.000,9.416000,62.222000,-83.244000,-6.589000,-0.328000,0.199000,0.130000,-0.002000
442,-55900.000,7.136000,63.646000,-82.248000,-6.488000,-0.320000,0.181000,0.112000,-0.002000
443,-55800.000,4.879000,64.991000,-81.322000,-6.480000,-0.311000,0.199000,0.121000,0.002000
444,-55700.000,2.654000,66.306000,-80.373000,-6.480000,-0.302000,0.190000,0.121000,-0.003000
445,-55600.000,0.506000,67.644000,-79.331000,-6.325000,-0.311000,0.181000,0.121000,-0.002000
446,-55500.000,-1.658000,68.974000,-78.265000,-6.208000,-0.320000,0.173000,0.130000,-0.002000
447,-55400.000,-3.844000,70.250000,-77.168000,-6.099000,-0.311000,0.173000,0.130000,-0.003000
448,-55300.000,-6.163000,71.463000,-76.017000,-6.060000,-0.320000,0.181000,0.155000,0.000000
449,-55200.000,-8.529000,72.669000,-74.764000,-6.021000,-0.320000,0.173000,0.138000,-0.002000
450,-55100.000,-10.902000,73.929000,-73.372000,-5.858000,-0.337000,0.164000,0.155000,-0.002000
451,-55000.000,-13.330000,75.142000,-71.878000,-5.702000,-0.354000,0.147000,0.173000,-0.002000
452,-54900.000,-15.852000,76.356000,-70.299000,-5.539000,-0.363000,0.164000,0.199000,-0.002000
453,-54800.000,-18.498000,77.515000,-68.673000,-5.469000,-0.371000,0.164000,0.190000,0.000000
454,-54700.000,-21.229000,78.635000,-66.954000,-5.407000,-0.389000,0.156000,0.207000,-0.002000
455,-54600.000,-23.922000,79.825000,-65.064000,-5.189000,-0.380000,0.156000,0.216000,-0.002000
456,-54500.000,-26.715000,81.000000,-63.096000,-5.002000,-0.389000,0.156000,0.233000,-0.002000
457,-54400.000,-29.556000,82.104000,-61.050000,-4.800000,-0.397000,0.138000,0.233000,-0.002000
458,-54300.000,-32.474000,83.116000,-58.950000,-4.707000,-0.397000,0.138000,0.259000,-0.002000
459,-54200.000,-35.384000,84.057000,-56.733000,-4.574000,-0.389000,0.121000,0.268000,-0.003000
460,-54100.000,-38.217000,84.928000,-54.383000,-4.341000,-0.380000,0.112000,0.285000,-0.002000
461,-54000.000,-41.011000,85.675000,-51.894000,-4.108000,-0.397000,0.078000,0.294000,0.002000
462,-53900.000,-43.766000,86.227000,-49.343000,-3.897000,-0.380000,0.060000,0.302000,-0.002000
463,-53800.000,-46.427000,86.554000,-46.705000,-3.734000,-0.354000,0.026000,0.311000,0.000000
464,-53700.000,-48.979000,86.694000,-43.952000,-3.540000,-0.337000,-0.009000,0.328000,-0.002000
465,-53600.000,-51.353000,86.655000,-41.097000,-3.291000,-0.311000,-0.043000,0.337000,-0.002000
466,-53500.000,-53.571000,86.429000,-38.187000,-3.026000,-0.294000,-0.060000,0.337000,-0.002000
467,-53400.000,-55.633000,85.970000,-35.270000,-2.785000,-0.259000,-0.095000,0.363000,-0.002000
468,-53300.000,-57.524000,85.325000,-32.361000,-2.598000,-0.242000,-0.112000,0.345000,-0.002000
469,-53200.000,-59.252000,84.547000,-29.459000,-2.365000,-0.225000,-0.130000,0.337000,0.000000
470,-53100.000,-60.824000,83.683000,-26.604000,-2.108000,-0.207000,-0.147000,0.337000,-0.002000
471,-53000.000,-62.294000,82.711000,-23.843000,-1.937000,-0.181000,-0.156000,0.328000,-0.002000
472,-52900.000,-63.633000,81.708000,-21.143000,-1.735000,-0.164000,-0.173000,0.320000,-0.002000
473,-52800.000,-64.855000,80.720000,-18.475000,-1.478000,-0.164000,-0.156000,0.302000,0.000000
474,-52700.000,-66.045000,79.709000,-15.893000,-1.268000,-0.147000,-0.156000,0.302000,0.000000
475,-52600.000,-67.220000,78.713000,-13.419000,-1.089000,-0.147000,-0.156000,0.294000,-0.002000
476,-52500.000,-68.364000,77.702000,-10.992000,-0.949000,-0.147000,-0.147000,0.276000,-0.003000
477,-52400.000,-69.477000,76.729000,-8.565000,-0.747000,-0.156000,-0.138000,0.285000,-0.005000
